city,years,companies,annual_consume,smartmeter_perc,c_per_conn
HAREN NB,2017,enexis,30813,27.3457,139.556
HAREN NB,2018,enexis,39062.3,39.2456,161.475
HAREN NB,2019,enexis,37997.9,51.0612,156.218
HARFSEN,2010,liander,92956,0,165.087
HARFSEN,2011,liander,94759,0,168.671
HARFSEN,2012,liander,89626,0,158.312
HARFSEN,2013,liander,83140,0.984516,145.45
HARFSEN,2014,liander,79893,4.19484,138.786
HARFSEN,2015,liander,76537,5.73581,133.576
HARFSEN,2016,liander,76937,8.56774,134.362
HARFSEN,2017,liander,77529,10.9423,134.485
HARFSEN,2018,liander,78744,13.5366,130.059
HARFSEN,2019,liander,77306,79.8741,127.359
HARICH,2010,enexis,19962,1.49135,173.052
HARICH,2011,enexis,21350,1.60129,185.622
HARICH,2012,enexis,24178,2.30187,170.085
HARICH,2013,enexis,24328,4.71355,171.163
HARICH,2014,enexis,24098,7.43194,170.188
HARICH,2015,enexis,24027,11.3349,171.116
HARICH,2016,liander,27042,15.7044,161.354
HARICH,2017,liander,25854,18.9289,152.093
HARICH,2018,liander,25442,30.4911,149.302
HARICH,2019,liander,25630,34.4778,149.542
HARINGHUIZEN,2010,liander,8658,0,159.345
HARINGHUIZEN,2011,liander,8651,0,157.343
HARINGHUIZEN,2012,liander,8535,0,156.543
HARINGHUIZEN,2013,liander,7951,2.44,145.484
HARINGHUIZEN,2014,liander,7992,2.32667,145.35
HARINGHUIZEN,2015,liander,7628,5.73,138.088
HARINGHUIZEN,2016,liander,7308,5.73,131.366
HARINGHUIZEN,2017,liander,7418,50.5667,134.741
HARINGHUIZEN,2018,liander,7349,52.79,133.521
HARINGHUIZEN,2019,liander,7657,65.4567,140.289
HARKEMA,2010,stedin,202606,0.102747,133.773
HARKEMA,2011,stedin,202545,0.102747,133.603
HARKEMA,2012,stedin,202550,0.130879,133.592
HARKEMA,2013,stedin,194197,0.477033,127.369
HARKEMA,2014,stedin,193396,2.38387,123.389
HARKEMA,2015,stedin,185305,4.20828,117.462
HARKEMA,2016,stedin,178625,10.4392,111.924
HARKEMA,2017,stedin,179554,15.329,112.503
HARKEMA,2018,stedin,177946,17.6252,111.126
HARKEMA,2019,stedin,172161,26.7307,110.934
HARKSTEDE,2010,enexis,122790,2.01419,126.713
HARKSTEDE,2011,enexis,125364,2.39392,128.291
HARKSTEDE,2012,enexis,122395,3.13542,123.565
HARKSTEDE,2013,enexis,125049,5.63555,117.436
HARKSTEDE,2014,enexis,119452,8.00794,112.754
HARKSTEDE,2015,enexis,117626,11.7026,110.705
HARKSTEDE,2016,enexis,109247,18.0295,102.997
HARKSTEDE,2017,enexis,104029,29.5025,100.097
HARKSTEDE,2018,enexis,99415.9,43.2026,97.9368
HARKSTEDE,2019,enexis,99521.7,57.1815,99.1841
HARKSTEDE GN,2018,enexis,10705.1,40.7153,138.991
HARKSTEDE GN,2019,enexis,10596.3,52.3177,135.047
HARLINGEN,2010,enexis,642790,2.15202,115.329
HARLINGEN,2011,enexis,666170,2.48151,118.129
HARLINGEN,2012,enexis,647992,3.23149,112.373
HARLINGEN,2013,enexis,666464,5.55852,110.781
HARLINGEN,2014,enexis,652013,7.81226,107.619
HARLINGEN,2015,enexis,644314,11.4464,106.29
HARLINGEN,2016,liander,610128,68.9386,98.1941
HARLINGEN,2017,liander,615215,69.7273,98.859
HARLINGEN,2018,liander,583385,71.2409,92.9118
HARLINGEN,2019,liander,595033,72.3161,93.1956
HARMELEN,2010,stedin,355361,1.91314,120.551
HARMELEN,2011,stedin,355313,1.96594,120.136
HARMELEN,2012,stedin,356777,2.1221,120.511
HARMELEN,2013,stedin,359831,3.61438,121.074
HARMELEN,2014,stedin,364630,6.80994,123.767
HARMELEN,2015,stedin,348461,10.217,117.082
HARMELEN,2016,stedin,340513,11.8934,114.014
HARMELEN,2017,stedin,334902,14.3264,111.673
HARMELEN,2018,stedin,337448,17.9967,112.749
HARMELEN,2019,stedin,328869,22.0293,109.784
HARREVELD,2010,liander,59527,0,138.175
HARREVELD,2011,liander,57425,0.158571,128.191
HARREVELD,2012,liander,59418,0.151364,131.113
HARREVELD,2013,liander,55980,2.33318,123.686
HARREVELD,2014,liander,54532,6.20545,124.445
HARREVELD,2015,liander,50855,8.80045,112.84
HARREVELD,2016,liander,48818,11.0086,109.107
HARREVELD,2017,liander,47714,13.4664,104.513
HARREVELD,2018,liander,48812,18.6477,108.151
HARREVELD,2019,liander,48479,22.2568,106.932
HARSKAMP,2010,liander,170758,0,194.306
HARSKAMP,2011,liander,164877,0,187.24
HARSKAMP,2012,liander,166714,0,190.024
HARSKAMP,2013,liander,164576,1.73082,186.613
HARSKAMP,2014,liander,167267,4.93373,187.25
HARSKAMP,2015,liander,163247,9.60849,175.786
HARSKAMP,2016,liander,161983,11.6836,174.136
HARSKAMP,2017,liander,164888,20.618,171.864
HARSKAMP,2018,liander,163039,23.7909,170.964
HARSKAMP,2019,liander,161850,28.8033,166.032
HARTWERD,2010,enexis,5898,1.05985,281.045
HARTWERD,2011,enexis,6067,1.51511,289.114
HARTWERD,2012,enexis,6101,2.23542,277.318
HARTWERD,2013,enexis,5591,4.66549,254.136
HARTWERD,2014,enexis,5509,7.1056,239.409
HARTWERD,2015,enexis,5684,10.9292,246.939
HARTWERD,2016,liander,5451,17.425,237.216
HARTWERD,2017,liander,5596,17.425,243.152
HARTWERD,2018,liander,5405,25.755,235.405
HARTWERD,2019,liander,5475,25.755,238.867
HASKERDIJKEN,2010,enexis,17260,1.71471,157.389
HASKERDIJKEN,2011,enexis,17355,2.04024,157.691
HASKERDIJKEN,2012,enexis,15938,2.84178,145.391
HASKERDIJKEN,2013,enexis,16766,5.12685,145.67
HASKERDIJKEN,2014,enexis,15952,7.55442,138.706
HASKERDIJKEN,2015,enexis,15402,11.2955,133.463
HASKERDIJKEN,2016,liander,17015,5.6975,123.145
HASKERDIJKEN,2017,liander,17409,14.1613,126.025
HASKERDIJKEN,2018,liander,17454,16.05,126.343
HASKERDIJKEN,2019,liander,17671,75.725,128.266
HASKERHORNE,2010,enexis,20886,1.98227,131.411
HASKERHORNE,2011,enexis,21019,2.38754,129.888
HASKERHORNE,2012,enexis,20847,3.06738,130.635
HASKERHORNE,2013,enexis,20253,5.44278,123.557
HASKERHORNE,2014,enexis,20218,7.65292,123.911
HASKERHORNE,2015,enexis,19750,11.3137,122.781
HASKERHORNE,2016,liander,19166,10.612,114.189
HASKERHORNE,2017,liander,18747,18.302,111.927
HASKERHORNE,2018,liander,18238,74.752,108.7
HASKERHORNE,2019,liander,17969,75.308,107.019
HASSELT,2010,enexis,279470,2.09954,120.958
HASSELT,2011,enexis,292067,2.3157,123.703
HASSELT,2012,enexis,288515,3.0088,119.61
HASSELT,2013,enexis,289155,5.32826,116.373
HASSELT,2014,enexis,276224,7.61099,111.702
HASSELT,2015,enexis,266134,11.1941,107.499
HASSELT,2016,enexis,266708,17.0403,109.215
HASSELT,2017,enexis,271502,27.9584,110.778
HASSELT,2018,enexis,312770,40.6134,124.096
HASSELT,2019,enexis,308250,54.2201,121.54
HATTEM,2010,liander,581324,0.0253036,133.69
HATTEM,2011,liander,576021,0.0516194,132.867
HATTEM,2012,liander,560792,0.39752,127.39
HATTEM,2013,liander,548095,3.44465,122.612
HATTEM,2014,liander,534851,7.30197,118.957
HATTEM,2015,liander,528405,10.5427,115.883
HATTEM,2016,liander,518218,13.6254,112.922
HATTEM,2017,liander,520395,18.9145,111.722
HATTEM,2018,liander,528446,27.6384,113.262
HATTEM,2019,liander,517254,29.9421,109.591
HATTEMERBROEK,2010,liander,91877,0,179.555
HATTEMERBROEK,2011,liander,90357,0,175.415
HATTEMERBROEK,2012,liander,86511,0,167.458
HATTEMERBROEK,2013,liander,82537,1.24559,158.154
HATTEMERBROEK,2014,liander,82068,3.24441,157.499
HATTEMERBROEK,2015,liander,77095,6.32182,152.675
HATTEMERBROEK,2016,liander,75001,8.11758,147.006
HATTEMERBROEK,2017,liander,74926,13.0218,145.954
HATTEMERBROEK,2018,liander,74805,15.7282,145.01
HATTEMERBROEK,2019,liander,71836,20.6,136.571
HAULE,2010,enexis,34966,1.2431,196.623
HAULE,2011,enexis,35763,1.74545,194.64
HAULE,2012,enexis,32890,2.61907,171.085
HAULE,2013,enexis,33597,5.00984,171.607
HAULE,2014,enexis,32449,7.67246,168.705
HAULE,2015,enexis,32985,11.568,171.149
HAULE,2016,liander,31126,9.99636,156.573
HAULE,2017,liander,31087,16.6527,156.778
HAULE,2018,liander,30048,18.8955,152.766
HAULE,2019,liander,29920,24.94,149.365
HAULERWIJK,2010,enexis,179959,1.77673,151.316
HAULERWIJK,2011,enexis,181070,2.18974,150.083
HAULERWIJK,2012,enexis,174962,2.96386,143.654
HAULERWIJK,2013,enexis,170022,5.35734,134.881
HAULERWIJK,2014,enexis,164442,7.71043,130.495
HAULERWIJK,2015,enexis,161509,11.4251,128.471
HAULERWIJK,2016,liander,159327,8.83461,124.942
HAULERWIJK,2017,liander,162794,14.9329,127.028
HAULERWIJK,2018,liander,159586,19.0764,124.924
HAULERWIJK,2019,liander,162801,24.3787,125.756
HAUWERT,2010,liander,37059,0,161.164
HAUWERT,2011,liander,36827,0,156.515
HAUWERT,2012,liander,35899,0,152.025
HAUWERT,2013,liander,36817,3.15733,143.343
HAUWERT,2014,liander,35539,6.48,136.781
HAUWERT,2015,liander,34373,9.742,131.133
HAUWERT,2016,liander,30734,13.5514,125.587
HAUWERT,2017,liander,30390,17.9829,124.034
HAUWERT,2018,liander,30789,55.5093,124.56
HAUWERT,2019,liander,31732,66.5893,128.776
HAZERSWOUDE DORP,2010,liander,7168,0,137.045
HAZERSWOUDE DORP,2011,liander,6871,0,133.32
HAZERSWOUDE DORP,2012,liander,6705,0,128.971
HAZERSWOUDE RIJNDIJK,2010,liander,1630,0,60.3704
HAZERSWOUDE RIJNDIJK,2011,liander,1618,0,59.9259
HAZERSWOUDE RIJNDIJK,2012,liander,1569,0,58.1111
HAZERSWOUDE RIJNDIJK,2013,liander,1558,0,57.7037
HAZERSWOUDE RIJNDIJK,2014,liander,1555,7.41,57.5926
HAZERSWOUDE RIJNDIJK,2015,liander,1464,11.11,54.2222
HAZERSWOUDE RIJNDIJK,2016,liander,7134,14.47,102.596
HAZERSWOUDE RIJNDIJK,2017,liander,1501,59.26,55.5926
HAZERSWOUDE RIJNDIJK,2018,liander,1447,77.78,53.5926
HAZERSWOUDE RIJNDIJK,2019,liander,1435,77.78,53.1481
HAZERSWOUDE-DORP,2010,liander,251475,0.0813393,124.348
HAZERSWOUDE-DORP,2011,liander,247162,0.0797321,122.49
HAZERSWOUDE-DORP,2012,liander,240856,0.0768421,117.914
HAZERSWOUDE-DORP,2013,liander,239963,3.91975,113.731
HAZERSWOUDE-DORP,2014,liander,243548,7.51597,115.122
HAZERSWOUDE-DORP,2015,liander,231322,10.9214,107.346
HAZERSWOUDE-DORP,2016,liander,225834,13.285,103.461
HAZERSWOUDE-DORP,2017,liander,227254,18.5957,103.088
HAZERSWOUDE-DORP,2018,liander,227388,80.7478,103.037
HAZERSWOUDE-DORP,2019,liander,228693,81.5945,101.546
HAZERSWOUDE-RIJNDIJK,2010,liander,194281,0.0576471,111.224
HAZERSWOUDE-RIJNDIJK,2011,liander,194755,1.01808,108.574
HAZERSWOUDE-RIJNDIJK,2012,liander,186502,1.05654,103.698
HAZERSWOUDE-RIJNDIJK,2013,liander,177724,4.46721,96.629
HAZERSWOUDE-RIJNDIJK,2014,liander,178959,7.92798,96.6227
HAZERSWOUDE-RIJNDIJK,2015,liander,170235,12.0181,91.1919
HAZERSWOUDE-RIJNDIJK,2016,liander,163946,14.9265,89.2054
HAZERSWOUDE-RIJNDIJK,2017,liander,163853,19.9366,87.3517
HAZERSWOUDE-RIJNDIJK,2018,liander,170259,82.279,94.2765
HAZERSWOUDE-RIJNDIJK,2019,liander,166472,83.8414,91.4095
HEDEL,2010,liander,248325,0.074375,144.361
HEDEL,2011,liander,249634,0.0728571,140.416
HEDEL,2012,liander,243121,0.118081,137.303
HEDEL,2013,liander,227366,3.19677,133.021
HEDEL,2014,liander,226102,5.36758,131.928
HEDEL,2015,liander,226221,8.86495,134.614
HEDEL,2016,liander,219838,11.9899,129.719
HEDEL,2017,liander,218357,19.9677,127.918
HEDEL,2018,liander,226404,74.664,130.502
HEDEL,2019,liander,233975,82.7523,130.879
HEDIKHUIZEN,2019,enexis,10329.5,48.1598,140.422
HEEG,2010,enexis,115831,2.0353,136.848
HEEG,2011,enexis,128791,2.21671,148.16
HEEG,2012,enexis,121639,2.89546,138.441
HEEG,2013,enexis,119540,5.24925,132.214
HEEG,2014,enexis,116229,7.67657,128.535
HEEG,2015,enexis,105948,11.5089,115.419
HEEG,2016,liander,109255,8.30964,119.017
HEEG,2017,liander,107332,30.7091,116.48
HEEG,2018,liander,107716,67.7048,114.261
HEEG,2019,liander,109482,80.1098,115.177
HEEL,2010,enexis,212453,1.72904,154.892
HEEL,2011,enexis,201334,2.07623,144.976
HEEL,2012,enexis,192139,2.77748,135.746
HEEL,2013,enexis,204574,5.09457,137.023
HEEL,2014,enexis,204551,7.57651,135.123
HEEL,2015,enexis,192523,11.3361,125.473
HEEL,2016,enexis,192512,17.2481,125.422
HEEL,2017,enexis,187312,27.9898,123.897
HEEL,2018,enexis,203727,40.4687,139.501
HEEL,2019,enexis,203958,52.8047,139.155
HEELSUM,2010,liander,182920,0,136.919
HEELSUM,2011,liander,178211,0,132.8
HEELSUM,2012,liander,175651,0,129.936
HEELSUM,2013,liander,170810,2.03684,126.256
HEELSUM,2014,liander,167479,6.23132,123.552
HEELSUM,2015,liander,158954,7.95145,116.674
HEELSUM,2016,liander,159729,10.6399,117.571
HEELSUM,2017,liander,159721,16.6446,117.173
HEELSUM,2018,liander,159117,80.1136,116.826
HEELSUM,2019,liander,153887,81.1558,113.098
HEELWEG,2010,liander,63479,0,182.478
HEELWEG,2011,liander,59466,0,171.406
HEELWEG,2012,liander,62011,0.276842,174.069
HEELWEG,2013,liander,59220,1.29263,166.4
HEELWEG,2014,liander,56285,4.62579,156.618
HEELWEG,2015,liander,56316,9.59421,160.59
HEELWEG,2016,liander,56472,11.736,148.158
HEELWEG,2017,liander,54793,13.869,145.344
HEELWEG,2018,liander,55892,54.52,148.405
HEELWEG,2019,liander,53365,55.8885,141.204
HEEMSKERK,2010,stedin,1.24348e+06,0.0659524,88.8925
HEEMSKERK,2011,stedin,1.25013e+06,0.0657784,89.0049
HEEMSKERK,2012,stedin,1.24916e+06,0.0685224,88.6997
HEEMSKERK,2013,stedin,1.25447e+06,0.282921,89.2953
HEEMSKERK,2014,stedin,1.22682e+06,1.64188,86.7131
HEEMSKERK,2015,stedin,1.19022e+06,3.77389,83.722
HEEMSKERK,2016,stedin,1.16054e+06,9.53275,81.3184
HEEMSKERK,2017,stedin,1.14644e+06,14.4091,80.4042
HEEMSKERK,2018,stedin,1.14386e+06,17.4905,79.6605
HEEMSKERK,2019,stedin,1.12142e+06,21.7941,79.2335
HEEMSTEDE,2010,stedin,1.37012e+06,0.453339,139.709
HEEMSTEDE,2011,stedin,1.37455e+06,0.456897,140.135
HEEMSTEDE,2012,stedin,1.37506e+06,0.762279,139.399
HEEMSTEDE,2013,stedin,1.37648e+06,1.07096,138.84
HEEMSTEDE,2014,stedin,1.3725e+06,3.4922,138.291
HEEMSTEDE,2015,stedin,1.32187e+06,6.29011,133.299
HEEMSTEDE,2016,stedin,1.2972e+06,9.90292,130.886
HEEMSTEDE,2017,stedin,1.27342e+06,18.8982,127.607
HEEMSTEDE,2018,stedin,1.29032e+06,24.5422,128.407
HEEMSTEDE,2019,stedin,1.2579e+06,28.6132,128.929
HEENVLIET,2010,stedin,80044,0.603878,87.5552
HEENVLIET,2011,stedin,79962,0.603878,87.2723
HEENVLIET,2012,stedin,79962,0.603878,87.2723
HEENVLIET,2013,stedin,81624,1.1828,85.7666
HEENVLIET,2014,stedin,86608,5.20885,89.6101
HEENVLIET,2015,stedin,81087,8.26731,83.0648
HEENVLIET,2016,stedin,79523,11.1054,81.3615
HEENVLIET,2017,stedin,78506,22.5858,77.6013
HEENVLIET,2018,stedin,78889,28.7664,78.5532
HEENVLIET,2019,stedin,77017,84.3544,79.4959
HEERDE,2010,liander,611984,0.0739918,149.762
HEERDE,2011,liander,605416,0.083786,147.356
HEERDE,2012,liander,618107,0.263689,150.128
HEERDE,2013,liander,596160,3.36641,141.934
HEERDE,2014,liander,577422,7.58847,137.071
HEERDE,2015,liander,553478,9.7512,130.517
HEERDE,2016,liander,538215,16.0778,126.363
HEERDE,2017,liander,531543,20.4761,123.717
HEERDE,2018,liander,538358,23.38,123.979
HEERDE,2019,liander,534367,27.6696,122.519
HEERENVEEN,2010,liander,1.33197e+06,0.0328437,113.067
HEERENVEEN,2011,liander,1.34825e+06,0.0813852,113.866
HEERENVEEN,2012,liander,1.32431e+06,0.196939,111.032
HEERENVEEN,2013,liander,1.29558e+06,2.18251,108.836
HEERENVEEN,2014,liander,1.24241e+06,4.39245,102.937
HEERENVEEN,2015,liander,1.20314e+06,8.19189,99.3132
HEERENVEEN,2016,liander,1.18808e+06,12.1971,97.1215
HEERENVEEN,2017,liander,1.20246e+06,15.3383,97.8254
HEERENVEEN,2018,liander,1.19678e+06,18.9674,96.6776
HEERENVEEN,2019,liander,1.17782e+06,72.9768,93.0456
HEEREWAARDEN,2010,liander,69973,0,145.61
HEEREWAARDEN,2011,liander,69620,0,143.964
HEEREWAARDEN,2012,liander,66690,0,137.023
HEEREWAARDEN,2013,liander,64948,1.18,133.688
HEEREWAARDEN,2014,liander,64678,3.39138,131.957
HEEREWAARDEN,2015,liander,67600,6.17033,148.136
HEEREWAARDEN,2016,liander,68238,10.5973,149.92
HEEREWAARDEN,2017,liander,68031,21.454,146.457
HEEREWAARDEN,2018,liander,68547,25.4813,142.788
HEEREWAARDEN,2019,liander,64799,71.8361,133.349
HEERHUGOWAARD,2010,liander,1.72616e+06,0.0325275,105.47
HEERHUGOWAARD,2011,liander,1.72762e+06,0.0621139,104.917
HEERHUGOWAARD,2012,liander,1.70945e+06,0.100826,102.622
HEERHUGOWAARD,2013,liander,1.65526e+06,2.27352,98.472
HEERHUGOWAARD,2014,liander,1.63529e+06,5.31953,96.7201
HEERHUGOWAARD,2015,liander,1.5763e+06,7.8526,93.2145
HEERHUGOWAARD,2016,liander,1.54805e+06,13.3626,90.5666
HEERHUGOWAARD,2017,liander,1.53261e+06,67.6395,88.7036
HEERHUGOWAARD,2018,liander,1.5298e+06,76.8857,87.4396
HEERHUGOWAARD,2019,liander,1.54437e+06,77.4884,87.5213
HEERJANSDAM,2010,stedin,144199,1.50447,100.086
HEERJANSDAM,2011,stedin,144279,1.50447,99.973
HEERJANSDAM,2012,stedin,144227,1.50316,99.913
HEERJANSDAM,2013,stedin,144589,3.31844,97.9931
HEERJANSDAM,2014,stedin,144831,7.11519,97.7801
HEERJANSDAM,2015,stedin,140270,9.50325,94.4769
HEERJANSDAM,2016,stedin,132698,11.8716,88.2581
HEERJANSDAM,2017,stedin,129519,16.8629,85.9869
HEERJANSDAM,2018,stedin,129684,74.4395,85.6124
HEERJANSDAM,2019,stedin,126272,77.8734,86.5258
HEERLE,2012,enexis,89832,2.67519,159.448
HEERLE,2013,enexis,91181,4.9121,160.671
HEERLE,2014,enexis,90855,7.41906,159.437
HEERLE,2015,enexis,85238,11.2088,149.256
HEERLE,2016,enexis,81814,16.9659,145.127
HEERLE,2017,enexis,78898,27.577,138.657
HEERLE,2018,enexis,95203.5,39.49,158.674
HEERLE,2019,enexis,93087.5,51.7851,153.149
HEERLEN,2010,enexis,2.8307e+06,2.23191,116.957
HEERLEN,2011,enexis,2.80591e+06,2.51697,115.013
HEERLEN,2012,enexis,2.68793e+06,3.23884,108.673
HEERLEN,2013,enexis,2.71546e+06,5.61192,102.592
HEERLEN,2014,enexis,2.65577e+06,7.85121,100.288
HEERLEN,2015,enexis,2.54226e+06,11.4413,95.8744
HEERLEN,2016,enexis,2.44067e+06,17.3399,91.8155
HEERLEN,2017,enexis,2.43443e+06,28.4376,91.2936
HEERLEN,2018,enexis,2.63285e+06,41.5046,99.1682
HEERLEN,2019,enexis,2.58059e+06,55.4684,97.0762
HEESBEEN,2019,enexis,8369.46,44.9307,108.138
HEESCH,2010,enexis,478733,2.07961,118.151
HEESCH,2011,enexis,487024,2.37391,118.989
HEESCH,2012,enexis,457613,3.11305,110.832
HEESCH,2013,enexis,451291,5.5045,108.232
HEESCH,2014,enexis,447968,7.89088,107.173
HEESCH,2015,enexis,450189,11.5706,109.267
HEESCH,2016,enexis,440342,17.4181,104.87
HEESCH,2017,enexis,437438,28.3697,102.012
HEESCH,2018,enexis,486134,41.1727,111.318
HEESCH,2019,enexis,482476,54.1429,110.364
HEESSELT,2010,liander,16919,0,130.815
HEESSELT,2011,liander,16803,0,128.301
HEESSELT,2012,liander,15947,0,121.072
HEESSELT,2013,liander,15732,0.595714,120.443
HEESSELT,2014,liander,15665,1.73857,119.612
HEESSELT,2015,liander,14858,6.23571,112.595
HEESSELT,2016,liander,14270,8.13,106.801
HEESSELT,2017,liander,14045,10.9371,104.057
HEESSELT,2018,liander,13911,12.0357,103.946
HEESSELT,2019,liander,13622,82.1614,102.017
HEESWIJK-DINTHER,2017,enexis,300045,27.0993,114.029
HEESWIJK-DINTHER,2018,enexis,354210,39.1409,131.457
HEESWIJK-DINTHER,2019,enexis,349157,51.2912,127.467
HEETEN,2010,enexis,151624,1.84697,148.29
HEETEN,2011,enexis,156187,2.07991,152.481
HEETEN,2012,enexis,145701,2.82439,138.71
HEETEN,2013,enexis,149061,5.15128,138.075
HEETEN,2014,enexis,147509,7.6587,134.743
HEETEN,2015,enexis,143503,11.4324,129.901
HEETEN,2016,enexis,138618,17.2563,125.097
HEETEN,2017,enexis,138603,28.1733,122.045
HEETEN,2018,enexis,178165,40.0478,145.873
HEETEN,2019,enexis,173800,52.6884,141.522
HEEZE,2017,enexis,379710,26.6141,103.814
HEEZE,2018,enexis,411236,38.6579,110.752
HEEZE,2019,enexis,407719,50.8138,110.278
HEGEBEINTUM,2010,stedin,5203,0,87.7025
HEGEBEINTUM,2011,stedin,5203,0,87.7025
HEGEBEINTUM,2012,stedin,5156,0,84.474
HEGEBEINTUM,2013,stedin,4904,0,80.7317
HEGEBEINTUM,2014,stedin,4992,1.25,82.4038
HEGEBEINTUM,2015,stedin,5696,2.5,91.6144
HEGEBEINTUM,2016,stedin,5151,5.675,84.4654
HEGEBEINTUM,2017,stedin,4733,10.095,77.551
HEGEBEINTUM,2018,stedin,4752,11.345,78.2731
HEGEBEINTUM,2019,stedin,4811,19.87,79.5192
HEGELSOM,2010,enexis,88740,1.69353,159.266
HEGELSOM,2011,enexis,82430,2.07085,146.299
HEGELSOM,2012,enexis,78893,2.8098,131.76
HEGELSOM,2013,enexis,84584,5.19506,131.401
HEGELSOM,2014,enexis,80903,7.67207,123.304
HEGELSOM,2015,enexis,78416,11.4037,119.488
HEGELSOM,2016,enexis,75837,17.394,114.259
HEGELSOM,2017,enexis,75572,28.3221,114.25
HEGELSOM,2018,enexis,84141.5,40.8404,128.69
HEGELSOM,2019,enexis,81452.5,53.7292,124.822
HEI- EN BOEICOP,2010,stedin,35142,0.625,120.707
HEI- EN BOEICOP,2011,stedin,34998,0.625,119.351
HEI- EN BOEICOP,2012,stedin,34941,0.625,118.871
HEI- EN BOEICOP,2013,stedin,34819,0.9225,118.136
HEI- EN BOEICOP,2014,stedin,35895,3.10875,123.502
HEI- EN BOEICOP,2015,stedin,32249,4.82625,109.775
HEI- EN BOEICOP,2016,stedin,34156,8.44412,107.248
HEI- EN BOEICOP,2017,stedin,35452,16.6339,103.775
HEI- EN BOEICOP,2018,stedin,34544,20.8917,100.711
HEI- EN BOEICOP,2019,stedin,35401,23.9456,105.549
HEIBLOEM,2010,enexis,26704,1.88199,131.625
HEIBLOEM,2011,enexis,27881,2.20083,133.851
HEIBLOEM,2012,enexis,27261,2.89926,133.941
HEIBLOEM,2013,enexis,31306,5.13946,130.566
HEIBLOEM,2014,enexis,29979,7.75581,125.021
HEIBLOEM,2015,enexis,28622,11.5508,119.339
HEIBLOEM,2016,enexis,28461,17.3725,119.054
HEIBLOEM,2017,enexis,28722,28.0694,120.019
HEIBLOEM,2018,enexis,31568.3,40.5701,122.25
HEIBLOEM,2019,enexis,31523.2,52.4358,122.813
HEIDE,2010,enexis,22321,1.11677,212.845
HEIDE,2011,enexis,22640,1.31826,221.04
HEIDE,2012,enexis,22363,1.85994,217.623
HEIDE,2013,enexis,29239,3.76856,235.023
HEIDE,2014,enexis,28273,6.78201,227.354
HEIDE,2015,enexis,25984,10.752,210.585
HEIDE,2016,enexis,24387,16.0619,194.392
HEIDE,2017,enexis,27312,25.6421,200.165
HEIDE,2018,enexis,31716.4,37.2554,201.633
HEIDE,2019,enexis,29300.3,48.6288,210.63
HEIJEN,2010,enexis,106421,1.61846,189.959
HEIJEN,2011,enexis,103907,1.89564,184.148
HEIJEN,2012,enexis,93166,2.64811,158.799
HEIJEN,2013,enexis,98304,4.86162,152.092
HEIJEN,2014,enexis,98002,7.33234,151.924
HEIJEN,2015,enexis,92153,11.0752,142.574
HEIJEN,2016,enexis,88320,16.7113,136.047
HEIJEN,2017,enexis,87200,27.1634,133.345
HEIJEN,2018,enexis,98192.9,39.4552,140.815
HEIJEN,2019,enexis,97364.5,51.6393,138.401
HEIJENRATH,2012,enexis,5089,0.599437,212.042
HEIJENRATH,2013,enexis,5254,3.05383,181.172
HEIJENRATH,2014,enexis,4265,7.05201,147.069
HEIJENRATH,2015,enexis,4037,11.3699,134.567
HEIJENRATH,2016,enexis,3877,15.9506,129.233
HEIJENRATH,2017,enexis,3465,24.6745,115.5
HEIJENRATH,2018,enexis,17936.7,33.1229,289.508
HEIJENRATH,2019,enexis,18958.3,38.1306,317.972
HEIJNINGEN,2012,enexis,46899,2.71882,139.742
HEIJNINGEN,2013,enexis,46745,4.97002,139.131
HEIJNINGEN,2014,enexis,44620,7.54085,133.42
HEIJNINGEN,2015,enexis,49629,11.1646,152.084
HEIJNINGEN,2016,enexis,48271,16.8067,151.631
HEIJNINGEN,2017,enexis,46710,27.0682,146.557
HEIJNINGEN,2018,enexis,56398.1,39.0246,158.638
HEIJNINGEN,2019,enexis,56545.2,50.5554,160.152
HEILIG LANDSTICHTING,2010,liander,54120,0,229.588
HEILIG LANDSTICHTING,2011,liander,53181,0,226.82
HEILIG LANDSTICHTING,2012,liander,54147,0,229.759
HEILIG LANDSTICHTING,2013,liander,49178,1.59333,207.444
HEILIG LANDSTICHTING,2014,liander,48525,8.20933,203.515
HEILIG LANDSTICHTING,2015,liander,46184,19.3267,191.262
HEILIG LANDSTICHTING,2016,liander,46069,21.438,192.187
HEILIG LANDSTICHTING,2017,liander,44924,25.8073,187.424
HEILIG LANDSTICHTING,2018,liander,46071,27.9113,193.172
HEILIG LANDSTICHTING,2019,liander,44233,39.0573,180.492
HEILIGERLEE,2010,enexis,52396,2.10393,109.401
HEILIGERLEE,2011,enexis,55198,2.4818,113.6
HEILIGERLEE,2012,enexis,55947,3.18268,114.856
HEILIGERLEE,2013,enexis,56841,5.65488,114.747
HEILIGERLEE,2014,enexis,57128,8.02694,114.002
HEILIGERLEE,2015,enexis,55884,11.797,110.376
HEILIGERLEE,2016,enexis,52738,18.0146,104.581
