city,years,c_per_conn_cut,c_per_conn_cut_count,companies
OMMEN,2015,170,14,enexis
OMMEN,2015,190,28,enexis
OMMEN,2016,10,3,enexis
OMMEN,2016,30,12,enexis
OMMEN,2016,50,26,enexis
OMMEN,2016,70,47,enexis
OMMEN,2016,90,41,enexis
OMMEN,2016,110,26,enexis
OMMEN,2016,130,31,enexis
OMMEN,2016,150,11,enexis
OMMEN,2016,170,14,enexis
OMMEN,2016,190,26,enexis
OMMEN,2017,10,3,enexis
OMMEN,2017,30,12,enexis
OMMEN,2017,50,27,enexis
OMMEN,2017,70,50,enexis
OMMEN,2017,90,38,enexis
OMMEN,2017,110,26,enexis
OMMEN,2017,130,34,enexis
OMMEN,2017,150,12,enexis
OMMEN,2017,170,11,enexis
OMMEN,2017,190,26,enexis
OMMEN,2018,10,4,enexis
OMMEN,2018,30,10,enexis
OMMEN,2018,50,30,enexis
OMMEN,2018,70,47,enexis
OMMEN,2018,90,36,enexis
OMMEN,2018,110,29,enexis
OMMEN,2018,130,36,enexis
OMMEN,2018,150,16,enexis
OMMEN,2018,170,14,enexis
OMMEN,2018,190,41,enexis
OMMEN,2019,10,4,enexis
OMMEN,2019,30,13,enexis
OMMEN,2019,50,31,enexis
OMMEN,2019,70,47,enexis
OMMEN,2019,90,42,enexis
OMMEN,2019,110,33,enexis
OMMEN,2019,130,28,enexis
OMMEN,2019,150,16,enexis
OMMEN,2019,170,14,enexis
OMMEN,2019,190,39,enexis
OMMEREN,2010,70,1,liander
OMMEREN,2010,90,1,liander
OMMEREN,2010,110,4,liander
OMMEREN,2010,190,5,liander
OMMEREN,2011,70,1,liander
OMMEREN,2011,90,1,liander
OMMEREN,2011,110,2,liander
OMMEREN,2011,130,2,liander
OMMEREN,2011,190,5,liander
OMMEREN,2012,70,1,liander
OMMEREN,2012,90,1,liander
OMMEREN,2012,110,2,liander
OMMEREN,2012,130,2,liander
OMMEREN,2012,190,5,liander
OMMEREN,2013,70,2,liander
OMMEREN,2013,90,2,liander
OMMEREN,2013,110,1,liander
OMMEREN,2013,130,1,liander
OMMEREN,2013,190,5,liander
OMMEREN,2014,70,2,liander
OMMEREN,2014,90,2,liander
OMMEREN,2014,110,2,liander
OMMEREN,2014,170,3,liander
OMMEREN,2014,190,2,liander
OMMEREN,2015,70,2,liander
OMMEREN,2015,90,2,liander
OMMEREN,2015,110,2,liander
OMMEREN,2015,170,1,liander
OMMEREN,2015,190,4,liander
OMMEREN,2016,70,2,liander
OMMEREN,2016,90,2,liander
OMMEREN,2016,110,2,liander
OMMEREN,2016,170,1,liander
OMMEREN,2016,190,4,liander
OMMEREN,2017,70,2,liander
OMMEREN,2017,90,2,liander
OMMEREN,2017,110,2,liander
OMMEREN,2017,170,1,liander
OMMEREN,2017,190,4,liander
OMMEREN,2018,70,2,liander
OMMEREN,2018,90,1,liander
OMMEREN,2018,110,3,liander
OMMEREN,2018,170,1,liander
OMMEREN,2018,190,4,liander
OMMEREN,2019,70,2,liander
OMMEREN,2019,90,1,liander
OMMEREN,2019,110,3,liander
OMMEREN,2019,170,1,liander
OMMEREN,2019,190,4,liander
ONDERDENDAM,2010,50,1,enexis
ONDERDENDAM,2010,90,3,enexis
ONDERDENDAM,2010,110,2,enexis
ONDERDENDAM,2010,130,2,enexis
ONDERDENDAM,2010,150,2,enexis
ONDERDENDAM,2010,170,4,enexis
ONDERDENDAM,2010,190,2,enexis
ONDERDENDAM,2011,50,1,enexis
ONDERDENDAM,2011,90,2,enexis
ONDERDENDAM,2011,110,3,enexis
ONDERDENDAM,2011,130,1,enexis
ONDERDENDAM,2011,150,3,enexis
ONDERDENDAM,2011,170,3,enexis
ONDERDENDAM,2011,190,3,enexis
ONDERDENDAM,2012,50,1,enexis
ONDERDENDAM,2012,90,2,enexis
ONDERDENDAM,2012,110,3,enexis
ONDERDENDAM,2012,130,2,enexis
ONDERDENDAM,2012,150,2,enexis
ONDERDENDAM,2012,170,4,enexis
ONDERDENDAM,2012,190,2,enexis
ONDERDENDAM,2013,50,1,enexis
ONDERDENDAM,2013,90,2,enexis
ONDERDENDAM,2013,110,3,enexis
ONDERDENDAM,2013,130,1,enexis
ONDERDENDAM,2013,150,4,enexis
ONDERDENDAM,2013,170,3,enexis
ONDERDENDAM,2013,190,2,enexis
ONDERDENDAM,2014,50,1,enexis
ONDERDENDAM,2014,90,2,enexis
ONDERDENDAM,2014,110,3,enexis
ONDERDENDAM,2014,130,2,enexis
ONDERDENDAM,2014,150,2,enexis
ONDERDENDAM,2014,170,3,enexis
ONDERDENDAM,2014,190,3,enexis
ONDERDENDAM,2015,50,1,enexis
ONDERDENDAM,2015,90,3,enexis
ONDERDENDAM,2015,110,2,enexis
ONDERDENDAM,2015,130,3,enexis
ONDERDENDAM,2015,150,3,enexis
ONDERDENDAM,2015,170,1,enexis
ONDERDENDAM,2015,190,3,enexis
ONDERDENDAM,2016,50,1,enexis
ONDERDENDAM,2016,70,1,enexis
ONDERDENDAM,2016,90,2,enexis
ONDERDENDAM,2016,110,4,enexis
ONDERDENDAM,2016,130,1,enexis
ONDERDENDAM,2016,150,3,enexis
ONDERDENDAM,2016,170,1,enexis
ONDERDENDAM,2016,190,3,enexis
ONDERDENDAM,2017,50,1,enexis
ONDERDENDAM,2017,70,1,enexis
ONDERDENDAM,2017,90,3,enexis
ONDERDENDAM,2017,110,3,enexis
ONDERDENDAM,2017,130,1,enexis
ONDERDENDAM,2017,150,2,enexis
ONDERDENDAM,2017,170,3,enexis
ONDERDENDAM,2017,190,2,enexis
ONDERDENDAM,2018,50,1,enexis
ONDERDENDAM,2018,70,1,enexis
ONDERDENDAM,2018,90,4,enexis
ONDERDENDAM,2018,110,3,enexis
ONDERDENDAM,2018,150,5,enexis
ONDERDENDAM,2018,190,3,enexis
ONDERDENDAM,2019,50,1,enexis
ONDERDENDAM,2019,90,3,enexis
ONDERDENDAM,2019,110,3,enexis
ONDERDENDAM,2019,130,3,enexis
ONDERDENDAM,2019,150,2,enexis
ONDERDENDAM,2019,170,1,enexis
ONDERDENDAM,2019,190,4,enexis
ONNEN,2010,50,1,enexis
ONNEN,2010,90,3,enexis
ONNEN,2010,110,1,enexis
ONNEN,2010,150,3,enexis
ONNEN,2010,190,3,enexis
ONNEN,2011,70,1,enexis
ONNEN,2011,90,2,enexis
ONNEN,2011,110,1,enexis
ONNEN,2011,130,1,enexis
ONNEN,2011,150,2,enexis
ONNEN,2011,170,1,enexis
ONNEN,2011,190,4,enexis
ONNEN,2012,70,1,enexis
ONNEN,2012,90,1,enexis
ONNEN,2012,110,2,enexis
ONNEN,2012,130,3,enexis
ONNEN,2012,150,1,enexis
ONNEN,2012,170,1,enexis
ONNEN,2012,190,4,enexis
ONNEN,2013,70,2,enexis
ONNEN,2013,90,2,enexis
ONNEN,2013,110,1,enexis
ONNEN,2013,130,1,enexis
ONNEN,2013,150,3,enexis
ONNEN,2013,190,3,enexis
ONNEN,2014,70,3,enexis
ONNEN,2014,90,1,enexis
ONNEN,2014,110,2,enexis
ONNEN,2014,130,2,enexis
ONNEN,2014,150,1,enexis
ONNEN,2014,170,1,enexis
ONNEN,2014,190,3,enexis
ONNEN,2015,70,3,enexis
ONNEN,2015,90,2,enexis
ONNEN,2015,110,1,enexis
ONNEN,2015,130,3,enexis
ONNEN,2015,170,1,enexis
ONNEN,2015,190,3,enexis
ONNEN,2016,70,3,enexis
ONNEN,2016,90,3,enexis
ONNEN,2016,110,1,enexis
ONNEN,2016,130,2,enexis
ONNEN,2016,170,2,enexis
ONNEN,2016,190,2,enexis
ONNEN,2017,70,2,enexis
ONNEN,2017,90,2,enexis
ONNEN,2017,110,3,enexis
ONNEN,2017,130,2,enexis
ONNEN,2017,170,2,enexis
ONNEN,2017,190,2,enexis
ONNEN,2018,110,5,enexis
ONNEN,2018,130,2,enexis
ONNEN,2018,150,2,enexis
ONNEN,2018,170,2,enexis
ONNEN,2018,190,8,enexis
ONNEN,2019,110,6,enexis
ONNEN,2019,130,1,enexis
ONNEN,2019,150,2,enexis
ONNEN,2019,170,2,enexis
ONNEN,2019,190,8,enexis
ONSTWEDDE,2010,10,1,enexis
ONSTWEDDE,2010,30,1,enexis
ONSTWEDDE,2010,50,3,enexis
ONSTWEDDE,2010,70,2,enexis
ONSTWEDDE,2010,90,7,enexis
ONSTWEDDE,2010,110,11,enexis
ONSTWEDDE,2010,130,9,enexis
ONSTWEDDE,2010,150,4,enexis
ONSTWEDDE,2010,170,6,enexis
ONSTWEDDE,2010,190,8,enexis
ONSTWEDDE,2011,10,1,enexis
ONSTWEDDE,2011,30,1,enexis
ONSTWEDDE,2011,50,3,enexis
ONSTWEDDE,2011,70,1,enexis
ONSTWEDDE,2011,90,10,enexis
ONSTWEDDE,2011,110,9,enexis
ONSTWEDDE,2011,130,11,enexis
ONSTWEDDE,2011,150,2,enexis
ONSTWEDDE,2011,170,4,enexis
ONSTWEDDE,2011,190,10,enexis
ONSTWEDDE,2012,10,2,enexis
ONSTWEDDE,2012,50,3,enexis
ONSTWEDDE,2012,70,4,enexis
ONSTWEDDE,2012,90,8,enexis
ONSTWEDDE,2012,110,12,enexis
ONSTWEDDE,2012,130,10,enexis
ONSTWEDDE,2012,150,3,enexis
ONSTWEDDE,2012,170,2,enexis
ONSTWEDDE,2012,190,9,enexis
ONSTWEDDE,2013,10,2,enexis
ONSTWEDDE,2013,50,5,enexis
ONSTWEDDE,2013,70,4,enexis
ONSTWEDDE,2013,90,9,enexis
ONSTWEDDE,2013,110,12,enexis
ONSTWEDDE,2013,130,10,enexis
ONSTWEDDE,2013,150,3,enexis
ONSTWEDDE,2013,190,11,enexis
ONSTWEDDE,2014,10,2,enexis
ONSTWEDDE,2014,50,5,enexis
ONSTWEDDE,2014,70,4,enexis
ONSTWEDDE,2014,90,9,enexis
ONSTWEDDE,2014,110,14,enexis
ONSTWEDDE,2014,130,8,enexis
ONSTWEDDE,2014,150,3,enexis
ONSTWEDDE,2014,170,2,enexis
ONSTWEDDE,2014,190,10,enexis
ONSTWEDDE,2015,10,2,enexis
ONSTWEDDE,2015,30,1,enexis
ONSTWEDDE,2015,50,3,enexis
ONSTWEDDE,2015,70,6,enexis
ONSTWEDDE,2015,90,11,enexis
ONSTWEDDE,2015,110,12,enexis
ONSTWEDDE,2015,130,7,enexis
ONSTWEDDE,2015,150,4,enexis
ONSTWEDDE,2015,170,2,enexis
ONSTWEDDE,2015,190,9,enexis
ONSTWEDDE,2016,10,2,enexis
ONSTWEDDE,2016,30,1,enexis
ONSTWEDDE,2016,50,4,enexis
ONSTWEDDE,2016,70,7,enexis
ONSTWEDDE,2016,90,14,enexis
ONSTWEDDE,2016,110,11,enexis
ONSTWEDDE,2016,130,4,enexis
ONSTWEDDE,2016,150,3,enexis
ONSTWEDDE,2016,170,2,enexis
ONSTWEDDE,2016,190,9,enexis
ONSTWEDDE,2017,10,2,enexis
ONSTWEDDE,2017,30,1,enexis
ONSTWEDDE,2017,50,3,enexis
ONSTWEDDE,2017,70,7,enexis
ONSTWEDDE,2017,90,15,enexis
ONSTWEDDE,2017,110,9,enexis
ONSTWEDDE,2017,130,7,enexis
ONSTWEDDE,2017,150,2,enexis
ONSTWEDDE,2017,170,2,enexis
ONSTWEDDE,2017,190,9,enexis
ONSTWEDDE,2018,10,2,enexis
ONSTWEDDE,2018,30,1,enexis
ONSTWEDDE,2018,50,2,enexis
ONSTWEDDE,2018,70,7,enexis
ONSTWEDDE,2018,90,13,enexis
ONSTWEDDE,2018,110,13,enexis
ONSTWEDDE,2018,130,5,enexis
ONSTWEDDE,2018,150,5,enexis
ONSTWEDDE,2018,170,3,enexis
ONSTWEDDE,2018,190,13,enexis
ONSTWEDDE,2019,10,1,enexis
ONSTWEDDE,2019,30,2,enexis
ONSTWEDDE,2019,50,2,enexis
ONSTWEDDE,2019,70,6,enexis
ONSTWEDDE,2019,90,14,enexis
ONSTWEDDE,2019,110,14,enexis
ONSTWEDDE,2019,130,5,enexis
ONSTWEDDE,2019,150,5,enexis
ONSTWEDDE,2019,170,4,enexis
ONSTWEDDE,2019,190,12,enexis
OOIJ,2010,30,1,liander
OOIJ,2010,50,5,liander
OOIJ,2010,70,9,liander
OOIJ,2010,90,8,liander
OOIJ,2010,110,6,liander
OOIJ,2010,130,5,liander
OOIJ,2010,150,5,liander
OOIJ,2010,170,8,liander
OOIJ,2010,190,5,liander
OOIJ,2011,30,1,liander
OOIJ,2011,50,4,liander
OOIJ,2011,70,11,liander
OOIJ,2011,90,8,liander
OOIJ,2011,110,6,liander
OOIJ,2011,130,5,liander
OOIJ,2011,150,4,liander
OOIJ,2011,170,8,liander
OOIJ,2011,190,5,liander
OOIJ,2012,30,3,liander
OOIJ,2012,50,5,liander
OOIJ,2012,70,10,liander
OOIJ,2012,90,6,liander
OOIJ,2012,110,7,liander
OOIJ,2012,130,5,liander
OOIJ,2012,150,11,liander
OOIJ,2012,170,2,liander
OOIJ,2012,190,4,liander
OOIJ,2013,30,4,liander
OOIJ,2013,50,5,liander
OOIJ,2013,70,10,liander
OOIJ,2013,90,7,liander
OOIJ,2013,110,7,liander
OOIJ,2013,130,6,liander
OOIJ,2013,150,8,liander
OOIJ,2013,170,3,liander
OOIJ,2013,190,3,liander
OOIJ,2014,30,4,liander
OOIJ,2014,50,5,liander
OOIJ,2014,70,10,liander
OOIJ,2014,90,9,liander
OOIJ,2014,110,3,liander
OOIJ,2014,130,6,liander
OOIJ,2014,150,9,liander
OOIJ,2014,170,2,liander
OOIJ,2014,190,5,liander
OOIJ,2015,30,5,liander
OOIJ,2015,50,5,liander
OOIJ,2015,70,10,liander
OOIJ,2015,90,8,liander
OOIJ,2015,110,7,liander
OOIJ,2015,130,8,liander
OOIJ,2015,150,4,liander
OOIJ,2015,170,2,liander
OOIJ,2015,190,4,liander
OOIJ,2016,30,4,liander
OOIJ,2016,50,6,liander
OOIJ,2016,70,14,liander
OOIJ,2016,90,9,liander
OOIJ,2016,110,6,liander
OOIJ,2016,130,6,liander
OOIJ,2016,150,5,liander
OOIJ,2016,170,1,liander
OOIJ,2016,190,3,liander
OOIJ,2017,30,4,liander
OOIJ,2017,50,6,liander
OOIJ,2017,70,14,liander
OOIJ,2017,90,9,liander
OOIJ,2017,110,6,liander
OOIJ,2017,130,5,liander
OOIJ,2017,150,6,liander
OOIJ,2017,170,2,liander
OOIJ,2017,190,2,liander
OOIJ,2018,30,4,liander
OOIJ,2018,50,7,liander
OOIJ,2018,70,13,liander
OOIJ,2018,90,9,liander
OOIJ,2018,110,4,liander
OOIJ,2018,130,8,liander
OOIJ,2018,150,6,liander
OOIJ,2018,170,1,liander
OOIJ,2018,190,2,liander
OOIJ,2019,30,5,liander
OOIJ,2019,50,6,liander
OOIJ,2019,70,17,liander
OOIJ,2019,90,6,liander
OOIJ,2019,110,5,liander
OOIJ,2019,130,10,liander
OOIJ,2019,150,4,liander
OOIJ,2019,190,2,liander
OOLTGENSPLAAT,2010,10,1,stedin
OOLTGENSPLAAT,2010,50,12,stedin
OOLTGENSPLAAT,2010,70,13,stedin
OOLTGENSPLAAT,2010,90,6,stedin
OOLTGENSPLAAT,2010,110,4,stedin
OOLTGENSPLAAT,2010,130,2,stedin
OOLTGENSPLAAT,2010,190,3,stedin
OOLTGENSPLAAT,2011,10,1,stedin
OOLTGENSPLAAT,2011,50,12,stedin
OOLTGENSPLAAT,2011,70,13,stedin
OOLTGENSPLAAT,2011,90,6,stedin
OOLTGENSPLAAT,2011,110,4,stedin
OOLTGENSPLAAT,2011,130,2,stedin
OOLTGENSPLAAT,2011,190,3,stedin
OOLTGENSPLAAT,2012,10,1,stedin
OOLTGENSPLAAT,2012,50,12,stedin
OOLTGENSPLAAT,2012,70,14,stedin
OOLTGENSPLAAT,2012,90,5,stedin
OOLTGENSPLAAT,2012,110,4,stedin
OOLTGENSPLAAT,2012,130,2,stedin
OOLTGENSPLAAT,2012,190,3,stedin
OOLTGENSPLAAT,2013,10,1,stedin
OOLTGENSPLAAT,2013,50,11,stedin
OOLTGENSPLAAT,2013,70,15,stedin
OOLTGENSPLAAT,2013,90,5,stedin
OOLTGENSPLAAT,2013,110,4,stedin
OOLTGENSPLAAT,2013,130,2,stedin
OOLTGENSPLAAT,2013,190,3,stedin
OOLTGENSPLAAT,2014,10,1,stedin
OOLTGENSPLAAT,2014,30,1,stedin
OOLTGENSPLAAT,2014,50,12,stedin
OOLTGENSPLAAT,2014,70,15,stedin
OOLTGENSPLAAT,2014,90,3,stedin
OOLTGENSPLAAT,2014,110,5,stedin
OOLTGENSPLAAT,2014,130,2,stedin
OOLTGENSPLAAT,2014,190,3,stedin
OOLTGENSPLAAT,2015,10,1,stedin
OOLTGENSPLAAT,2015,30,3,stedin
OOLTGENSPLAAT,2015,50,12,stedin
OOLTGENSPLAAT,2015,70,13,stedin
OOLTGENSPLAAT,2015,90,4,stedin
OOLTGENSPLAAT,2015,110,5,stedin
OOLTGENSPLAAT,2015,130,1,stedin
OOLTGENSPLAAT,2015,170,2,stedin
OOLTGENSPLAAT,2015,190,1,stedin
OOLTGENSPLAAT,2016,10,1,stedin
OOLTGENSPLAAT,2016,30,6,stedin
OOLTGENSPLAAT,2016,50,11,stedin
OOLTGENSPLAAT,2016,70,12,stedin
OOLTGENSPLAAT,2016,90,4,stedin
OOLTGENSPLAAT,2016,110,4,stedin
OOLTGENSPLAAT,2016,130,1,stedin
OOLTGENSPLAAT,2016,170,3,stedin
OOLTGENSPLAAT,2016,190,1,stedin
OOLTGENSPLAAT,2017,10,1,stedin
OOLTGENSPLAAT,2017,30,6,stedin
OOLTGENSPLAAT,2017,50,13,stedin
OOLTGENSPLAAT,2017,70,10,stedin
OOLTGENSPLAAT,2017,90,4,stedin
OOLTGENSPLAAT,2017,110,6,stedin
OOLTGENSPLAAT,2017,150,1,stedin
OOLTGENSPLAAT,2017,170,2,stedin
OOLTGENSPLAAT,2017,190,1,stedin
OOLTGENSPLAAT,2018,10,1,stedin
OOLTGENSPLAAT,2018,30,6,stedin
OOLTGENSPLAAT,2018,50,13,stedin
OOLTGENSPLAAT,2018,70,11,stedin
OOLTGENSPLAAT,2018,90,3,stedin
OOLTGENSPLAAT,2018,110,5,stedin
OOLTGENSPLAAT,2018,130,1,stedin
OOLTGENSPLAAT,2018,150,1,stedin
OOLTGENSPLAAT,2018,170,1,stedin
OOLTGENSPLAAT,2018,190,2,stedin
OOLTGENSPLAAT,2019,10,1,stedin
OOLTGENSPLAAT,2019,30,7,stedin
OOLTGENSPLAAT,2019,50,11,stedin
OOLTGENSPLAAT,2019,70,13,stedin
OOLTGENSPLAAT,2019,90,3,stedin
OOLTGENSPLAAT,2019,110,4,stedin
OOLTGENSPLAAT,2019,150,1,stedin
OOLTGENSPLAAT,2019,170,1,stedin
OOLTGENSPLAAT,2019,190,2,stedin
OOST WEST EN MIDDELBEERS,2017,30,6,enexis
OOST WEST EN MIDDELBEERS,2017,50,14,enexis
OOST WEST EN MIDDELBEERS,2017,70,17,enexis
OOST WEST EN MIDDELBEERS,2017,90,14,enexis
OOST WEST EN MIDDELBEERS,2017,110,11,enexis
OOST WEST EN MIDDELBEERS,2017,130,11,enexis
OOST WEST EN MIDDELBEERS,2017,150,9,enexis
OOST WEST EN MIDDELBEERS,2017,170,5,enexis
OOST WEST EN MIDDELBEERS,2017,190,14,enexis
OOST WEST EN MIDDELBEERS,2018,30,4,enexis
OOST WEST EN MIDDELBEERS,2018,50,13,enexis
OOST WEST EN MIDDELBEERS,2018,70,13,enexis
OOST WEST EN MIDDELBEERS,2018,90,17,enexis
OOST WEST EN MIDDELBEERS,2018,110,13,enexis
OOST WEST EN MIDDELBEERS,2018,130,14,enexis
OOST WEST EN MIDDELBEERS,2018,150,11,enexis
OOST WEST EN MIDDELBEERS,2018,170,8,enexis
OOST WEST EN MIDDELBEERS,2018,190,20,enexis
OOST WEST EN MIDDELBEERS,2019,30,4,enexis
OOST WEST EN MIDDELBEERS,2019,50,12,enexis
OOST WEST EN MIDDELBEERS,2019,70,14,enexis
OOST WEST EN MIDDELBEERS,2019,90,17,enexis
OOST WEST EN MIDDELBEERS,2019,110,12,enexis
OOST WEST EN MIDDELBEERS,2019,130,16,enexis
OOST WEST EN MIDDELBEERS,2019,150,14,enexis
OOST WEST EN MIDDELBEERS,2019,170,4,enexis
OOST WEST EN MIDDELBEERS,2019,190,21,enexis
OOST-GRAFTDIJK,2010,110,2,liander
OOST-GRAFTDIJK,2010,170,1,liander
OOST-GRAFTDIJK,2011,110,2,liander
OOST-GRAFTDIJK,2011,170,1,liander
OOST-GRAFTDIJK,2012,90,1,liander
OOST-GRAFTDIJK,2012,110,1,liander
OOST-GRAFTDIJK,2012,170,1,liander
OOST-GRAFTDIJK,2013,90,1,liander
OOST-GRAFTDIJK,2013,110,1,liander
OOST-GRAFTDIJK,2013,170,1,liander
OOST-GRAFTDIJK,2014,90,1,liander
OOST-GRAFTDIJK,2014,130,1,liander
OOST-GRAFTDIJK,2014,150,1,liander
OOST-GRAFTDIJK,2015,90,1,liander
OOST-GRAFTDIJK,2015,130,1,liander
OOST-GRAFTDIJK,2015,170,1,liander
OOST-GRAFTDIJK,2016,90,1,liander
OOST-GRAFTDIJK,2016,110,1,liander
OOST-GRAFTDIJK,2016,170,1,liander
OOST-GRAFTDIJK,2017,90,1,liander
OOST-GRAFTDIJK,2017,110,1,liander
OOST-GRAFTDIJK,2017,130,1,liander
OOST-GRAFTDIJK,2018,90,1,liander
OOST-GRAFTDIJK,2018,110,1,liander
OOST-GRAFTDIJK,2018,150,1,liander
OOST-GRAFTDIJK,2019,90,1,liander
OOST-GRAFTDIJK,2019,110,1,liander
OOST-GRAFTDIJK,2019,190,1,liander
OOSTEIND,2012,50,1,enexis
OOSTEIND,2012,70,1,enexis
OOSTEIND,2012,90,4,enexis
OOSTEIND,2012,110,4,enexis
OOSTEIND,2012,130,2,enexis
OOSTEIND,2012,150,1,enexis
OOSTEIND,2012,170,3,enexis
OOSTEIND,2012,190,3,enexis
OOSTEIND,2013,50,1,enexis
OOSTEIND,2013,70,2,enexis
OOSTEIND,2013,90,3,enexis
OOSTEIND,2013,110,4,enexis
OOSTEIND,2013,130,2,enexis
OOSTEIND,2013,170,4,enexis
OOSTEIND,2013,190,4,enexis
OOSTEIND,2014,50,1,enexis
OOSTEIND,2014,70,3,enexis
OOSTEIND,2014,90,4,enexis
OOSTEIND,2014,110,2,enexis
OOSTEIND,2014,130,2,enexis
OOSTEIND,2014,150,1,enexis
OOSTEIND,2014,170,3,enexis
OOSTEIND,2014,190,4,enexis
OOSTEIND,2015,50,2,enexis
OOSTEIND,2015,70,2,enexis
OOSTEIND,2015,90,4,enexis
OOSTEIND,2015,110,3,enexis
OOSTEIND,2015,130,2,enexis
OOSTEIND,2015,170,3,enexis
OOSTEIND,2015,190,4,enexis
OOSTEIND,2016,50,2,enexis
OOSTEIND,2016,70,1,enexis
OOSTEIND,2016,90,6,enexis
OOSTEIND,2016,110,2,enexis
OOSTEIND,2016,130,2,enexis
OOSTEIND,2016,170,2,enexis
OOSTEIND,2016,190,5,enexis
OOSTEIND,2017,30,1,enexis
OOSTEIND,2017,70,3,enexis
OOSTEIND,2017,90,7,enexis
OOSTEIND,2017,110,1,enexis
OOSTEIND,2017,150,1,enexis
OOSTEIND,2017,170,3,enexis
OOSTEIND,2017,190,4,enexis
OOSTEIND,2018,30,1,enexis
OOSTEIND,2018,70,2,enexis
OOSTEIND,2018,90,7,enexis
OOSTEIND,2018,110,1,enexis
OOSTEIND,2018,130,1,enexis
OOSTEIND,2018,150,2,enexis
OOSTEIND,2018,170,2,enexis
OOSTEIND,2018,190,7,enexis
OOSTEIND,2019,30,1,enexis
OOSTEIND,2019,70,2,enexis
OOSTEIND,2019,90,7,enexis
OOSTEIND,2019,110,1,enexis
OOSTEIND,2019,150,2,enexis
OOSTEIND,2019,170,3,enexis
OOSTEIND,2019,190,7,enexis
OOSTERBEEK,2010,10,6,liander
OOSTERBEEK,2010,30,4,liander
OOSTERBEEK,2010,50,11,liander
OOSTERBEEK,2010,70,14,liander
OOSTERBEEK,2010,90,16,liander
OOSTERBEEK,2010,110,28,liander
OOSTERBEEK,2010,130,29,liander
OOSTERBEEK,2010,150,39,liander
OOSTERBEEK,2010,170,23,liander
OOSTERBEEK,2010,190,75,liander
OOSTERBEEK,2011,10,6,liander
OOSTERBEEK,2011,30,6,liander
OOSTERBEEK,2011,50,8,liander
OOSTERBEEK,2011,70,17,liander
OOSTERBEEK,2011,90,18,liander
OOSTERBEEK,2011,110,28,liander
OOSTERBEEK,2011,130,32,liander
OOSTERBEEK,2011,150,39,liander
OOSTERBEEK,2011,170,27,liander
OOSTERBEEK,2011,190,68,liander
OOSTERBEEK,2012,10,6,liander
OOSTERBEEK,2012,30,6,liander
OOSTERBEEK,2012,50,10,liander
OOSTERBEEK,2012,70,17,liander
OOSTERBEEK,2012,90,19,liander
OOSTERBEEK,2012,110,29,liander
OOSTERBEEK,2012,130,36,liander
OOSTERBEEK,2012,150,36,liander
OOSTERBEEK,2012,170,23,liander
OOSTERBEEK,2012,190,68,liander
OOSTERBEEK,2013,10,6,liander
OOSTERBEEK,2013,30,7,liander
OOSTERBEEK,2013,50,13,liander
OOSTERBEEK,2013,70,16,liander
OOSTERBEEK,2013,90,28,liander
OOSTERBEEK,2013,110,36,liander
OOSTERBEEK,2013,130,36,liander
OOSTERBEEK,2013,150,31,liander
OOSTERBEEK,2013,170,20,liander
OOSTERBEEK,2013,190,59,liander
OOSTERBEEK,2014,10,6,liander
OOSTERBEEK,2014,30,7,liander
OOSTERBEEK,2014,50,13,liander
OOSTERBEEK,2014,70,20,liander
OOSTERBEEK,2014,90,27,liander
OOSTERBEEK,2014,110,37,liander
OOSTERBEEK,2014,130,34,liander
OOSTERBEEK,2014,150,32,liander
OOSTERBEEK,2014,170,15,liander
OOSTERBEEK,2014,190,62,liander
OOSTERBEEK,2015,10,6,liander
OOSTERBEEK,2015,30,9,liander
OOSTERBEEK,2015,50,12,liander
OOSTERBEEK,2015,70,23,liander
OOSTERBEEK,2015,90,31,liander
OOSTERBEEK,2015,110,41,liander
OOSTERBEEK,2015,130,34,liander
OOSTERBEEK,2015,150,25,liander
OOSTERBEEK,2015,170,14,liander
OOSTERBEEK,2015,190,59,liander
OOSTERBEEK,2016,10,6,liander
OOSTERBEEK,2016,30,9,liander
OOSTERBEEK,2016,50,12,liander
OOSTERBEEK,2016,70,26,liander
OOSTERBEEK,2016,90,31,liander
OOSTERBEEK,2016,110,43,liander
OOSTERBEEK,2016,130,29,liander
OOSTERBEEK,2016,150,26,liander
OOSTERBEEK,2016,170,13,liander
OOSTERBEEK,2016,190,59,liander
OOSTERBEEK,2017,10,6,liander
OOSTERBEEK,2017,30,8,liander
OOSTERBEEK,2017,50,18,liander
OOSTERBEEK,2017,70,24,liander
OOSTERBEEK,2017,90,29,liander
OOSTERBEEK,2017,110,43,liander
OOSTERBEEK,2017,130,34,liander
OOSTERBEEK,2017,150,21,liander
OOSTERBEEK,2017,170,16,liander
OOSTERBEEK,2017,190,55,liander
OOSTERBEEK,2018,10,6,liander
OOSTERBEEK,2018,30,9,liander
OOSTERBEEK,2018,50,14,liander
OOSTERBEEK,2018,70,27,liander
OOSTERBEEK,2018,90,31,liander
OOSTERBEEK,2018,110,44,liander
OOSTERBEEK,2018,130,30,liander
OOSTERBEEK,2018,150,24,liander
OOSTERBEEK,2018,170,13,liander
OOSTERBEEK,2018,190,56,liander
OOSTERBEEK,2019,10,6,liander
OOSTERBEEK,2019,30,10,liander
OOSTERBEEK,2019,50,18,liander
OOSTERBEEK,2019,70,25,liander
OOSTERBEEK,2019,90,34,liander
OOSTERBEEK,2019,110,42,liander
