city,years,companies,annual_consume
AMSTERDAM,2014,liander,19611.2
AMSTERDAM,2015,liander,19045.1
AMSTERDAM,2016,liander,19692.3
AMSTERDAM,2017,liander,19843.1
AMSTERDAM,2018,liander,19872.3
AMSTERDAM,2019,liander,19756.1
AMSTERDAM ZUIDOOST,2010,liander,1364.79
AMSTERDAM ZUIDOOST,2011,liander,1384.11
AMSTERDAM ZUIDOOST,2012,liander,1407.99
AMSTERDAM ZUIDOOST,2013,liander,1429.91
AMSTERDAM ZUIDOOST,2014,liander,1461.84
AMSTERDAM ZUIDOOST,2015,liander,1442.98
AMSTERDAM ZUIDOOST,2016,liander,448.92
AMSTERDAM ZUIDOOST,2017,liander,196.675
AMSTERDAM ZUIDOOST,2018,liander,187.966
AMSTERDAM ZUIDOOST,2019,liander,193.684
AMSTERDAM-DUIVENDRECHT,2014,liander,28.964
AMSTERDAM-DUIVENDRECHT,2015,liander,54.408
AMSTERDAM-DUIVENDRECHT,2016,liander,49.923
AMSTERDAM-DUIVENDRECHT,2017,liander,52.073
AMSTERDAM-DUIVENDRECHT,2018,liander,50.466
AMSTERDAM-DUIVENDRECHT,2019,liander,49.225
ANDEL,2012,enexis,106.517
ANDEL,2013,enexis,106.633
ANDEL,2014,enexis,105.347
ANDEL,2015,enexis,98.67
ANDEL,2016,enexis,93.182
ANDEL,2017,enexis,91.07
ANDEL,2018,enexis,102.921
ANDEL,2019,enexis,102.521
ANDELST,2010,liander,91.294
ANDELST,2011,liander,89.253
ANDELST,2012,liander,92.024
ANDELST,2013,liander,87.702
ANDELST,2014,liander,86.44
ANDELST,2015,liander,81.806
ANDELST,2016,liander,81.339
ANDELST,2017,liander,81.915
ANDELST,2018,liander,82.819
ANDELST,2019,liander,80.635
ANDEREN,2010,enexis,17.302
ANDEREN,2011,enexis,17.181
ANDEREN,2012,enexis,17.507
ANDEREN,2013,enexis,19.262
ANDEREN,2014,enexis,18.584
ANDEREN,2015,enexis,18.02
ANDEREN,2016,enexis,17.355
ANDEREN,2017,enexis,17.495
ANDEREN,2018,enexis,19.772
ANDEREN,2019,enexis,20.361
ANDIJK,2010,liander,310.684
ANDIJK,2011,liander,311.128
ANDIJK,2012,liander,298.447
ANDIJK,2013,liander,289.847
ANDIJK,2014,liander,280.693
ANDIJK,2015,liander,270.559
ANDIJK,2016,liander,278.891
ANDIJK,2017,liander,268.546
ANDIJK,2018,liander,266.817
ANDIJK,2019,liander,268.099
ANGEREN,2010,liander,130.323
ANGEREN,2011,liander,128.211
ANGEREN,2012,liander,120.737
ANGEREN,2013,liander,115.643
ANGEREN,2014,liander,112.267
ANGEREN,2015,liander,106.454
ANGEREN,2016,liander,104.145
ANGEREN,2017,liander,102.837
ANGEREN,2018,liander,103.887
ANGEREN,2019,liander,101.99
ANGERLO,2010,liander,63.801
ANGERLO,2011,liander,63.547
ANGERLO,2012,liander,61.998
ANGERLO,2013,liander,58.866
ANGERLO,2014,liander,60.367
ANGERLO,2015,liander,56.513
ANGERLO,2016,liander,56.226
ANGERLO,2017,liander,56.263
ANGERLO,2018,liander,55.927
ANGERLO,2019,liander,54.543
ANJUM,2010,stedin,72.872
ANJUM,2011,stedin,72.851
ANJUM,2012,stedin,72.835
ANJUM,2013,stedin,72.234
ANJUM,2014,stedin,72.305
ANJUM,2015,stedin,70.456
ANJUM,2016,stedin,70.815
ANJUM,2017,stedin,75.646
ANJUM,2018,stedin,73.099
ANJUM,2019,stedin,68.271
ANKEVEEN,2010,liander,92.206
ANKEVEEN,2011,liander,90.549
ANKEVEEN,2012,liander,86.325
ANKEVEEN,2013,liander,81.832
ANKEVEEN,2014,liander,82.028
ANKEVEEN,2015,liander,76.343
ANKEVEEN,2016,liander,75.556
ANKEVEEN,2017,liander,74.679
ANKEVEEN,2018,liander,77.529
ANKEVEEN,2019,liander,76.618
ANLOO,2010,enexis,25.949
ANLOO,2011,enexis,25.308
ANLOO,2012,enexis,20.242
ANLOO,2013,enexis,27.998
ANLOO,2014,enexis,26.495
ANLOO,2015,enexis,26.066
ANLOO,2016,enexis,24.864
ANLOO,2017,enexis,25.171
ANLOO,2018,enexis,31.381
ANLOO,2019,enexis,31.484
ANNA PAULOWNA,2010,liander,350.185
ANNA PAULOWNA,2011,liander,345.06
ANNA PAULOWNA,2012,liander,342.999
ANNA PAULOWNA,2013,liander,329.704
ANNA PAULOWNA,2014,liander,320.146
ANNA PAULOWNA,2015,liander,312.457
ANNA PAULOWNA,2016,liander,307.405
ANNA PAULOWNA,2017,liander,304.392
ANNA PAULOWNA,2018,liander,300.106
ANNA PAULOWNA,2019,liander,306.169
ANNEN,2010,enexis,188.526
ANNEN,2011,enexis,193.097
ANNEN,2012,enexis,188.643
ANNEN,2013,enexis,193.447
ANNEN,2014,enexis,185.225
ANNEN,2015,enexis,177.759
ANNEN,2016,enexis,170.14
ANNEN,2017,enexis,166.877
ANNEN,2018,enexis,180.106
ANNEN,2019,enexis,178.32
ANNERVEENSCHEKANAAL,2010,enexis,15.708
ANNERVEENSCHEKANAAL,2011,enexis,15.827
ANNERVEENSCHEKANAAL,2012,enexis,14.966
ANNERVEENSCHEKANAAL,2013,enexis,14.935
ANNERVEENSCHEKANAAL,2014,enexis,14.305
ANNERVEENSCHEKANAAL,2015,enexis,14.084
ANNERVEENSCHEKANAAL,2016,enexis,13.27
ANNERVEENSCHEKANAAL,2017,enexis,13.995
ANNERVEENSCHEKANAAL,2018,enexis,16.253
ANNERVEENSCHEKANAAL,2019,enexis,16.104
APELDOORN,2010,liander,5612.51
APELDOORN,2011,liander,5543.4
APELDOORN,2012,liander,5450.56
APELDOORN,2013,liander,5315.65
APELDOORN,2014,liander,5199.14
APELDOORN,2015,liander,4848.82
APELDOORN,2016,liander,4928.41
APELDOORN,2017,liander,4938.59
APELDOORN,2018,liander,4989.48
APELDOORN,2019,liander,4895.76
APPELSCHA,2010,enexis,260.567
APPELSCHA,2011,enexis,260.196
APPELSCHA,2012,enexis,253.289
APPELSCHA,2013,enexis,264.359
APPELSCHA,2014,enexis,252.256
APPELSCHA,2015,enexis,242.171
APPELSCHA,2016,liander,237.141
APPELSCHA,2017,liander,234.551
APPELSCHA,2018,liander,233.282
APPELSCHA,2019,liander,229.856
APPELTERN,2010,liander,42.453
APPELTERN,2011,liander,41.911
APPELTERN,2012,liander,40.63
APPELTERN,2013,liander,41.437
APPELTERN,2014,liander,43.904
APPELTERN,2015,liander,38.682
APPELTERN,2016,liander,39.01
APPELTERN,2017,liander,37.688
APPELTERN,2018,liander,38.627
APPELTERN,2019,liander,39.392
APPINGEDAM,2010,enexis,538.601
APPINGEDAM,2011,enexis,554.094
APPINGEDAM,2012,enexis,555.641
APPINGEDAM,2013,enexis,581.984
APPINGEDAM,2014,enexis,568.682
APPINGEDAM,2015,enexis,556.072
APPINGEDAM,2016,enexis,526.193
APPINGEDAM,2017,enexis,521.714
APPINGEDAM,2018,enexis,566.697
APPINGEDAM,2019,enexis,549.457
ARCEN,2010,enexis,141.792
ARCEN,2011,enexis,138.988
ARCEN,2012,enexis,139.212
ARCEN,2013,enexis,140.799
ARCEN,2014,enexis,139.124
ARCEN,2015,enexis,134.676
ARCEN,2016,enexis,128.611
ARCEN,2017,enexis,128.96
ARCEN,2018,enexis,148.334
ARCEN,2019,enexis,144.75
ARKEL,2010,stedin,152.139
ARKEL,2011,stedin,152.067
ARKEL,2012,stedin,153.564
ARKEL,2013,stedin,153.01
ARKEL,2014,stedin,151.141
ARKEL,2015,stedin,143.255
ARKEL,2016,stedin,138.242
ARKEL,2017,stedin,133.316
ARKEL,2018,stedin,135.674
ARKEL,2019,stedin,130.369
ARNHEM,2010,liander,5628.3
ARNHEM,2011,liander,5529.51
ARNHEM,2012,liander,5438.76
ARNHEM,2013,liander,5262.32
ARNHEM,2014,liander,5262.17
ARNHEM,2015,liander,5052.67
ARNHEM,2016,liander,5001.73
ARNHEM,2017,liander,4958.78
ARNHEM,2018,liander,5016.63
ARNHEM,2019,liander,4913.55
ARRIEN,2010,enexis,21.442
ARRIEN,2011,enexis,22.205
ARRIEN,2012,enexis,21.729
ARRIEN,2013,enexis,22.316
ARRIEN,2014,enexis,20.543
ARRIEN,2015,enexis,19.958
ARRIEN,2016,enexis,19.094
ARRIEN,2017,enexis,18.906
ARRIEN,2018,enexis,21.878
ARRIEN,2019,enexis,20.377
ARUM,2010,enexis,56.599
ARUM,2011,enexis,57.726
ARUM,2012,enexis,61.495
ARUM,2013,enexis,58.242
ARUM,2014,enexis,56.965
ARUM,2015,enexis,56.878
ARUM,2016,liander,57.029
ARUM,2017,liander,56.897
ARUM,2018,liander,54.394
ARUM,2019,liander,54.68
ASCH,2010,liander,9.992
ASCH,2011,liander,9.904
ASCH,2012,liander,9.346
ASCH,2013,liander,9.129
ASCH,2014,liander,8.664
ASCH,2015,liander,8.39
ASCH,2016,liander,8.222
ASCH,2017,liander,8.249
ASCH,2018,liander,8.239
ASCH,2019,liander,8.404
ASPEREN,2010,stedin,109.762
ASPEREN,2011,stedin,109.727
ASPEREN,2012,stedin,109.628
ASPEREN,2013,stedin,109.145
ASPEREN,2014,stedin,109.45
ASPEREN,2015,stedin,101.162
ASPEREN,2016,stedin,101.111
ASPEREN,2017,stedin,99.129
ASPEREN,2018,stedin,99.189
ASPEREN,2019,stedin,99.477
ASSEN,2010,enexis,2756.15
ASSEN,2011,enexis,2801.11
ASSEN,2012,enexis,2747.61
ASSEN,2013,enexis,2774.96
ASSEN,2014,enexis,2694.31
ASSEN,2015,enexis,2628.31
ASSEN,2016,enexis,2523.38
ASSEN,2017,enexis,2531.4
ASSEN,2018,enexis,2751.41
ASSEN,2019,enexis,2720.96
ASSENDELFT,2010,liander,598.788
ASSENDELFT,2011,liander,605.201
ASSENDELFT,2012,liander,596.261
ASSENDELFT,2013,liander,571.99
ASSENDELFT,2014,liander,569.96
ASSENDELFT,2015,liander,554.132
ASSENDELFT,2016,liander,552.989
ASSENDELFT,2017,liander,541.209
ASSENDELFT,2018,liander,547.559
ASSENDELFT,2019,liander,545.952
ASTEN,2017,enexis,518.508
ASTEN,2018,enexis,579.732
ASTEN,2019,enexis,576.53
AUGSBUURT,2010,stedin,3.038
AUGSBUURT,2011,stedin,3.038
AUGSBUURT,2012,stedin,3.004
AUGSBUURT,2013,stedin,2.964
AUGSBUURT,2014,stedin,2.749
AUGSBUURT,2015,stedin,2.677
AUGSBUURT,2016,stedin,2.544
AUGSBUURT,2017,stedin,2.707
AUGSBUURT,2018,stedin,2.678
AUGSBUURT,2019,stedin,2.661
AUGUSTINUSGA,2010,stedin,61.49
AUGUSTINUSGA,2011,stedin,61.751
AUGUSTINUSGA,2012,stedin,61.574
AUGUSTINUSGA,2013,stedin,58.689
AUGUSTINUSGA,2014,stedin,56.426
AUGUSTINUSGA,2015,stedin,56.764
AUGUSTINUSGA,2016,stedin,55.498
AUGUSTINUSGA,2017,stedin,55.346
AUGUSTINUSGA,2018,stedin,54.987
AUGUSTINUSGA,2019,stedin,54.847
AUSTERLITZ,2010,stedin,82.814
AUSTERLITZ,2011,stedin,82.829
AUSTERLITZ,2012,stedin,82.829
AUSTERLITZ,2013,stedin,81.791
AUSTERLITZ,2014,stedin,80.668
AUSTERLITZ,2015,stedin,75.905
AUSTERLITZ,2016,stedin,75.576
AUSTERLITZ,2017,stedin,75.916
AUSTERLITZ,2018,stedin,75.472
AUSTERLITZ,2019,stedin,71.665
AVENHORN,2010,liander,149.225
AVENHORN,2011,liander,147.969
AVENHORN,2012,liander,142.01
AVENHORN,2013,liander,137.192
AVENHORN,2014,liander,131.387
AVENHORN,2015,liander,125.175
AVENHORN,2016,liander,122.275
AVENHORN,2017,liander,123.39
AVENHORN,2018,liander,124.388
AVENHORN,2019,liander,128.559
AZEWIJN,2010,liander,24.574
AZEWIJN,2011,liander,23.209
AZEWIJN,2012,liander,26.028
AZEWIJN,2013,liander,24.192
AZEWIJN,2014,liander,26.132
AZEWIJN,2015,liander,24.148
AZEWIJN,2016,liander,23.501
AZEWIJN,2017,liander,22.742
AZEWIJN,2018,liander,22.433
AZEWIJN,2019,liander,20.337
BAAIDUINEN,2010,enexis,7.04
BAAIDUINEN,2011,enexis,7.458
BAAIDUINEN,2012,enexis,7.152
BAAIDUINEN,2013,enexis,7.127
BAAIDUINEN,2014,enexis,7.017
BAAIDUINEN,2015,enexis,6.912
BAAIDUINEN,2016,liander,9.348
BAAIDUINEN,2017,liander,9.223
BAAIDUINEN,2018,liander,8.555
BAAIDUINEN,2019,liander,8.737
BAAIUM,2010,enexis,1.901
BAAIUM,2011,enexis,1.837
BAAIUM,2012,enexis,1.8
BAAIUM,2013,enexis,1.768
BAAIUM,2014,enexis,1.762
BAAIUM,2015,enexis,4.015
BAAIUM,2016,liander,6.102
BAAIUM,2017,liander,6.056
BAAIUM,2018,liander,5.683
BAAIUM,2019,liander,5.904
BAAK,2010,liander,53.903
BAAK,2011,liander,52.71
BAAK,2012,liander,61.604
BAAK,2013,liander,59.73
BAAK,2014,liander,59.536
BAAK,2015,liander,55.625
BAAK,2016,liander,57.384
BAAK,2017,liander,55.024
BAAK,2018,liander,55.007
BAAK,2019,liander,56.212
BAAMBRUGGE,2010,stedin,62.797
BAAMBRUGGE,2011,stedin,62.431
BAAMBRUGGE,2012,stedin,62.281
BAAMBRUGGE,2013,stedin,65.42
BAAMBRUGGE,2014,stedin,66.122
BAAMBRUGGE,2015,stedin,62.089
BAAMBRUGGE,2016,stedin,62.021
BAAMBRUGGE,2017,stedin,60.578
BAAMBRUGGE,2018,stedin,62.33
BAAMBRUGGE,2019,stedin,58.685
BAARD,2013,enexis,2.433
BAARD,2014,enexis,2.399
BAARD,2015,enexis,2.286
BAARD,2016,liander,4.715
BAARD,2017,liander,4.447
BAARD,2018,liander,4.448
BAARD,2019,liander,4.355
BAARLE-NASSAU,2012,enexis,288.807
BAARLE-NASSAU,2013,enexis,289.692
BAARLE-NASSAU,2014,enexis,285.078
BAARLE-NASSAU,2015,enexis,275.313
BAARLE-NASSAU,2016,enexis,260.894
BAARLE-NASSAU,2017,enexis,260.695
BAARLE-NASSAU,2018,enexis,279.186
BAARLE-NASSAU,2019,enexis,274.059
BAARLO LB,2010,enexis,265.37
BAARLO LB,2011,enexis,270.369
BAARLO LB,2012,enexis,254.11
BAARLO LB,2013,enexis,266.662
BAARLO LB,2014,enexis,264.55
BAARLO LB,2015,enexis,255.338
BAARLO LB,2016,enexis,244.046
BAARLO LB,2017,enexis,239.317
BAARLO LB,2018,enexis,265.796
BAARLO LB,2019,enexis,262.751
BAARN,2010,stedin,1258.87
BAARN,2011,stedin,1261.68
BAARN,2012,stedin,1268.52
BAARN,2013,stedin,1223.61
BAARN,2014,stedin,1199.96
BAARN,2015,stedin,1156.4
BAARN,2016,stedin,1138.97
BAARN,2017,stedin,1123.74
BAARN,2018,stedin,1127.02
BAARN,2019,stedin,1096.15
BABBERICH,2010,liander,89.368
BABBERICH,2011,liander,87.294
BABBERICH,2012,liander,90.485
BABBERICH,2013,liander,86.271
BABBERICH,2014,liander,82.736
BABBERICH,2015,liander,76.747
BABBERICH,2016,liander,71.793
BABBERICH,2017,liander,71.153
BABBERICH,2018,liander,72.643
BABBERICH,2019,liander,73.064
BABYLONIENBROEK,2012,enexis,16.585
BABYLONIENBROEK,2013,enexis,16.492
BABYLONIENBROEK,2014,enexis,16.183
BABYLONIENBROEK,2015,enexis,14.79
BABYLONIENBROEK,2016,enexis,14.566
BABYLONIENBROEK,2017,enexis,14.854
BABYLONIENBROEK,2018,enexis,17.875
BABYLONIENBROEK,2019,enexis,17.885
BAD NIEUWESCHANS,2010,enexis,74.305
BAD NIEUWESCHANS,2011,enexis,71.847
BAD NIEUWESCHANS,2012,enexis,74.642
BAD NIEUWESCHANS,2013,enexis,92.079
BAD NIEUWESCHANS,2014,enexis,84.396
BAD NIEUWESCHANS,2015,enexis,81.385
BAD NIEUWESCHANS,2016,enexis,83.287
BAD NIEUWESCHANS,2017,enexis,81.092
BAD NIEUWESCHANS,2018,enexis,99.297
BAD NIEUWESCHANS,2019,enexis,97.957
BADHOEVEDORP,2010,liander,5.595
BADHOEVEDORP,2011,liander,619.093
BADHOEVEDORP,2012,liander,667.458
BADHOEVEDORP,2013,liander,689.808
BADHOEVEDORP,2014,liander,605.145
BADHOEVEDORP,2015,liander,566.044
BADHOEVEDORP,2016,liander,551.661
BADHOEVEDORP,2017,liander,546.315
BADHOEVEDORP,2018,liander,536.539
BADHOEVEDORP,2019,liander,531.535
BAEXEM,2010,enexis,114.59
BAEXEM,2011,enexis,112.299
BAEXEM,2012,enexis,105.811
BAEXEM,2013,enexis,117.6
BAEXEM,2014,enexis,111.759
BAEXEM,2015,enexis,106.984
BAEXEM,2016,enexis,103.495
BAEXEM,2017,enexis,103.912
BAEXEM,2018,enexis,120.854
BAEXEM,2019,enexis,119.583
BAFLO,2010,enexis,92.629
BAFLO,2011,enexis,96.136
BAFLO,2012,enexis,93.529
BAFLO,2013,enexis,93.609
BAFLO,2014,enexis,90.273
BAFLO,2015,enexis,86.396
BAFLO,2016,enexis,83.401
BAFLO,2017,enexis,83.467
BAFLO,2018,enexis,90.609
BAFLO,2019,enexis,91.446
BAKEL,2017,enexis,194.77
BAKEL,2018,enexis,221.721
BAKEL,2019,enexis,220.917
BAKHUIZEN,2010,enexis,54.196
BAKHUIZEN,2011,enexis,55.208
BAKHUIZEN,2012,enexis,53.908
BAKHUIZEN,2013,enexis,53.937
BAKHUIZEN,2014,enexis,51.572
BAKHUIZEN,2015,enexis,49.688
BAKHUIZEN,2016,liander,50.577
BAKHUIZEN,2017,liander,51.048
BAKHUIZEN,2018,liander,50.407
BAKHUIZEN,2019,liander,50.539
BAKKEVEEN,2010,enexis,99.266
BAKKEVEEN,2011,enexis,98.724
BAKKEVEEN,2012,enexis,96.207
BAKKEVEEN,2013,enexis,92.485
BAKKEVEEN,2014,enexis,87.99
BAKKEVEEN,2015,enexis,88.98
BAKKEVEEN,2016,liander,85.709
BAKKEVEEN,2017,liander,86.368
BAKKEVEEN,2018,liander,85.086
BAKKEVEEN,2019,liander,85.64
BALGOIJ,2010,liander,37.454
BALGOIJ,2011,liander,36.815
BALGOIJ,2012,liander,36.221
BALGOIJ,2013,liander,35.453
BALGOIJ,2014,liander,35.149
BALGOIJ,2015,liander,34.116
BALGOIJ,2016,liander,33.412
BALGOIJ,2017,liander,32.843
BALGOIJ,2018,liander,33.205
BALGOIJ,2019,liander,32.394
BALINGE,2010,enexis,2.538
BALINGE,2011,enexis,2.581
BALINGE,2012,enexis,2.544
BALINGE,2013,enexis,2.283
BALINGE,2014,enexis,2.138
BALINGE,2015,enexis,1.955
BALINGE,2016,enexis,1.898
BALINGE,2017,enexis,1.957
BALINGE,2018,enexis,5.112
BALINGE,2019,enexis,5.026
BALK,2010,enexis,151.876
BALK,2011,enexis,156.098
BALK,2012,enexis,170.238
BALK,2013,enexis,174.049
BALK,2014,enexis,172.137
BALK,2015,enexis,163.24
BALK,2016,liander,155.009
BALK,2017,liander,158.826
BALK,2018,liander,159.127
BALK,2019,liander,156.712
BALLOO,2010,enexis,5.727
BALLOO,2011,enexis,5.52
BALLOO,2012,enexis,5.778
BALLOO,2013,enexis,12.718
BALLOO,2014,enexis,12.523
BALLOO,2015,enexis,11.896
BALLOO,2016,enexis,11.234
BALLOO,2017,enexis,12.198
BALLOO,2018,enexis,14.746
BALLOO,2019,enexis,14.663
BALLUM,2010,stedin,44.079
BALLUM,2011,stedin,44.163
BALLUM,2012,stedin,44.231
BALLUM,2013,stedin,41.72
BALLUM,2014,stedin,39.748
BALLUM,2015,stedin,39.638
BALLUM,2016,stedin,35.78
BALLUM,2017,stedin,37.885
BALLUM,2018,stedin,37.716
BALLUM,2019,stedin,41.099
BANEHEIDE,2018,enexis,2.454
BANEHEIDE,2019,enexis,2.611
BANHOLT,2010,enexis,52.993
BANHOLT,2011,enexis,53.038
BANHOLT,2012,enexis,48.52
BANHOLT,2013,enexis,46.151
BANHOLT,2014,enexis,46.592
BANHOLT,2015,enexis,44.512
BANHOLT,2016,enexis,42.752
BANHOLT,2017,enexis,43.748
BANHOLT,2018,enexis,43.305
BANHOLT,2019,enexis,43.934
BANT,2010,enexis,56.716
BANT,2011,enexis,62.703
BANT,2012,enexis,65.112
BANT,2013,enexis,70.471
BANT,2014,enexis,67.877
BANT,2015,enexis,59.864
BANT,2016,liander,63.255
BANT,2017,liander,60.988
BANT,2018,liander,63.412
BANT,2019,liander,62.457
BANTEGA,2010,enexis,26.502
BANTEGA,2011,enexis,26.496
BANTEGA,2012,enexis,25.164
BANTEGA,2013,enexis,29.831
BANTEGA,2014,enexis,26.672
BANTEGA,2015,enexis,29.189
BANTEGA,2016,liander,29.551
BANTEGA,2017,liander,31.351
BANTEGA,2018,liander,28.957
BANTEGA,2019,liander,29.036
BARCHEM,2010,liander,83.377
BARCHEM,2011,liander,81.649
BARCHEM,2012,liander,84.715
BARCHEM,2013,liander,85.202
BARCHEM,2014,liander,89.565
BARCHEM,2015,liander,85.035
BARCHEM,2016,liander,86.368
BARCHEM,2017,liander,86.197
BARCHEM,2018,liander,86.832
BARCHEM,2019,liander,78.974
BARENDRECHT,2010,stedin,1042.73
BARENDRECHT,2011,stedin,1044.22
BARENDRECHT,2012,stedin,1050.61
BARENDRECHT,2013,stedin,1047.23
BARENDRECHT,2014,stedin,1044.48
BARENDRECHT,2015,stedin,1006.32
BARENDRECHT,2016,stedin,999.752
BARENDRECHT,2017,stedin,979.179
BARENDRECHT,2018,stedin,997.384
BARENDRECHT,2019,stedin,959.952
BARGER-COMPASCUUM,2010,enexis,97.411
BARGER-COMPASCUUM,2011,enexis,99.406
BARGER-COMPASCUUM,2012,enexis,98.403
BARGER-COMPASCUUM,2013,enexis,97.176
BARGER-COMPASCUUM,2014,enexis,92.184
BARGER-COMPASCUUM,2015,enexis,87.333
BARGER-COMPASCUUM,2016,enexis,84.613
BARGER-COMPASCUUM,2017,enexis,84.756
BARGER-COMPASCUUM,2018,enexis,88.586
BARGER-COMPASCUUM,2019,enexis,83.492
BARNEVELD,2010,liander,1184.63
BARNEVELD,2011,liander,1190.83
BARNEVELD,2012,liander,1177.18
BARNEVELD,2013,liander,1140.5
BARNEVELD,2014,liander,1139.68
BARNEVELD,2015,liander,1091.42
BARNEVELD,2016,liander,1075.29
BARNEVELD,2017,liander,1083.26
BARNEVELD,2018,liander,1100.04
BARNEVELD,2019,liander,1088.7
BARSINGERHORN,2010,liander,43.072
BARSINGERHORN,2011,liander,42.469
BARSINGERHORN,2012,liander,41.258
BARSINGERHORN,2013,liander,39.621
BARSINGERHORN,2014,liander,39.404
BARSINGERHORN,2015,liander,38.669
BARSINGERHORN,2016,liander,38.436
BARSINGERHORN,2017,liander,38.28
BARSINGERHORN,2018,liander,37.609
BARSINGERHORN,2019,liander,37.988
BATENBURG,2010,liander,37.068
BATENBURG,2011,liander,36.559
BATENBURG,2012,liander,35.346
BATENBURG,2013,liander,34.886
BATENBURG,2014,liander,33.604
BATENBURG,2015,liander,32.341
BATENBURG,2016,liander,32.242
BATENBURG,2017,liander,32.762
BATENBURG,2018,liander,33.878
BATENBURG,2019,liander,32.765
BATHMEN,2010,enexis,296.479
BATHMEN,2011,enexis,301.935
BATHMEN,2012,enexis,296.015
BATHMEN,2013,enexis,292.612
BATHMEN,2014,enexis,278.703
BATHMEN,2015,enexis,271.885
BATHMEN,2016,enexis,257.833
BATHMEN,2017,enexis,259.362
BATHMEN,2018,enexis,301.328
BATHMEN,2019,enexis,297.37
BAVEL,2010,enexis,301.567
BAVEL,2011,enexis,302.162
BAVEL,2012,enexis,309.493
BAVEL,2013,enexis,304.34
BAVEL,2014,enexis,307.593
BAVEL,2015,enexis,294.865
BAVEL,2016,enexis,248.265
BAVEL,2017,enexis,281.964
BAVEL,2018,enexis,313.733
BAVEL,2019,enexis,311.044
BAVEL AC,2018,enexis,2.527
BAVEL AC,2019,enexis,2.992
BEARS FR,2010,enexis,5.958
BEARS FR,2011,enexis,6.181
BEARS FR,2012,enexis,5.829
BEARS FR,2013,enexis,5.744
BEARS FR,2014,enexis,5.506
BEARS FR,2015,enexis,5.351
BEARS FR,2016,liander,7.73
BEARS FR,2017,liander,7.106
BEARS FR,2018,liander,7.039
BEARS FR,2019,liander,7.3
BEDUM,2010,enexis,411.403
BEDUM,2011,enexis,426.844
BEDUM,2012,enexis,414.742
BEDUM,2013,enexis,433.939
BEDUM,2014,enexis,423.168
BEDUM,2015,enexis,410.576
BEDUM,2016,enexis,401.436
BEDUM,2017,enexis,409.487
BEDUM,2018,enexis,420.493
BEDUM,2019,enexis,416.023
BEEGDEN,2010,enexis,80.689
BEEGDEN,2011,enexis,79.166
BEEGDEN,2012,enexis,82.629
BEEGDEN,2013,enexis,87.172
BEEGDEN,2014,enexis,79.637
BEEGDEN,2015,enexis,74.327
BEEGDEN,2016,enexis,70.402
BEEGDEN,2017,enexis,71.218
BEEGDEN,2018,enexis,96.567
BEEGDEN,2019,enexis,89.339
BEEK EN DONK,2017,enexis,355.497
BEEK EN DONK,2018,enexis,402.397
BEEK EN DONK,2019,enexis,398.395
BEEK GEM MONTFERLAND,2010,liander,112.682
BEEK GEM MONTFERLAND,2011,liander,112.729
BEEK GEM MONTFERLAND,2012,liander,115.689
BEEK GEM MONTFERLAND,2013,liander,107.871
BEEK GEM MONTFERLAND,2014,liander,108.873
BEEK GEM MONTFERLAND,2015,liander,100.751
BEEK GEM MONTFERLAND,2016,liander,86.695
BEEK GEM MONTFERLAND,2017,liander,99.895
BEEK GEM MONTFERLAND,2018,liander,104.036
BEEK GEM MONTFERLAND,2019,liander,101.723
BEEK GLD,2015,liander,2.423
BEEK GLD,2016,liander,15.168
BEEK LB,2010,enexis,587.663
BEEK LB,2011,enexis,596.117
BEEK LB,2012,enexis,541.695
BEEK LB,2013,enexis,555.786
BEEK LB,2014,enexis,543.659
BEEK LB,2015,enexis,512.838
BEEK LB,2016,enexis,503.779
BEEK LB,2017,enexis,494.943
BEEK LB,2018,enexis,532.552
BEEK LB,2019,enexis,522.326
BEEK-UBBERGEN,2010,liander,170.067
BEEK-UBBERGEN,2011,liander,172.657
BEEK-UBBERGEN,2012,liander,169.841
BEEK-UBBERGEN,2013,liander,167.824
BEEK-UBBERGEN,2014,liander,166.224
BEEK-UBBERGEN,2015,liander,157.609
BEEK-UBBERGEN,2016,liander,155.032
BEEK-UBBERGEN,2017,liander,155.926
BEEK-UBBERGEN,2018,liander,158.016
BEEK-UBBERGEN,2019,liander,154.334
BEEKBERGEN,2010,liander,235.345
BEEKBERGEN,2011,liander,237.361
BEEKBERGEN,2012,liander,231.993
BEEKBERGEN,2013,liander,224.959
BEEKBERGEN,2014,liander,222.869
BEEKBERGEN,2015,liander,211.673
BEEKBERGEN,2016,liander,215.715
BEEKBERGEN,2017,liander,212.418
BEEKBERGEN,2018,liander,216.886
BEEKBERGEN,2019,liander,206.657
BEEMTE BROEKLAND,2010,liander,46.345
BEEMTE BROEKLAND,2011,liander,47.366
BEEMTE BROEKLAND,2012,liander,46.724
BEEMTE BROEKLAND,2013,liander,48.837
BEEMTE BROEKLAND,2014,liander,48.381
BEEMTE BROEKLAND,2015,liander,45.93
BEEMTE BROEKLAND,2016,liander,43.952
BEEMTE BROEKLAND,2017,liander,41.514
BEEMTE BROEKLAND,2018,liander,44.84
BEEMTE BROEKLAND,2019,liander,44.258
BEERS NB,2017,enexis,63.615
BEERS NB,2018,enexis,80.117
BEERS NB,2019,enexis,80.215
BEERTA,2010,enexis,97.807
BEERTA,2011,enexis,101.484
BEERTA,2012,enexis,103.357
BEERTA,2013,enexis,111.96
BEERTA,2014,enexis,110.58
BEERTA,2015,enexis,109.643
