city,years,lowtarif_cut,lowtarif_cut_count,companies
TERBAND,2018,35,1,liander
TERBAND,2018,45,2,liander
TERBAND,2018,55,1,liander
TERBAND,2018,75,1,liander
TERBAND,2018,85,2,liander
TERBAND,2019,65,2,liander
TERBAND,2019,75,2,liander
TERBAND,2019,85,1,liander
TERBAND,2019,95,3,liander
TERBORG,2010,5,14,liander
TERBORG,2010,15,22,liander
TERBORG,2010,25,30,liander
TERBORG,2010,35,23,liander
TERBORG,2010,45,12,liander
TERBORG,2010,55,5,liander
TERBORG,2010,65,3,liander
TERBORG,2011,5,8,liander
TERBORG,2011,15,14,liander
TERBORG,2011,25,25,liander
TERBORG,2011,35,25,liander
TERBORG,2011,45,20,liander
TERBORG,2011,55,10,liander
TERBORG,2011,65,6,liander
TERBORG,2011,75,2,liander
TERBORG,2011,95,1,liander
TERBORG,2012,5,8,liander
TERBORG,2012,15,15,liander
TERBORG,2012,25,26,liander
TERBORG,2012,35,23,liander
TERBORG,2012,45,21,liander
TERBORG,2012,55,9,liander
TERBORG,2012,65,6,liander
TERBORG,2012,75,2,liander
TERBORG,2012,95,1,liander
TERBORG,2013,5,7,liander
TERBORG,2013,15,14,liander
TERBORG,2013,25,25,liander
TERBORG,2013,35,22,liander
TERBORG,2013,45,20,liander
TERBORG,2013,55,11,liander
TERBORG,2013,65,9,liander
TERBORG,2013,75,3,liander
TERBORG,2013,95,1,liander
TERBORG,2014,5,7,liander
TERBORG,2014,15,17,liander
TERBORG,2014,25,20,liander
TERBORG,2014,35,25,liander
TERBORG,2014,45,17,liander
TERBORG,2014,55,13,liander
TERBORG,2014,65,7,liander
TERBORG,2014,75,3,liander
TERBORG,2014,95,1,liander
TERBORG,2015,5,6,liander
TERBORG,2015,15,15,liander
TERBORG,2015,25,18,liander
TERBORG,2015,35,26,liander
TERBORG,2015,45,22,liander
TERBORG,2015,55,12,liander
TERBORG,2015,65,7,liander
TERBORG,2015,75,3,liander
TERBORG,2015,95,1,liander
TERBORG,2016,5,4,liander
TERBORG,2016,15,18,liander
TERBORG,2016,25,18,liander
TERBORG,2016,35,21,liander
TERBORG,2016,45,18,liander
TERBORG,2016,55,17,liander
TERBORG,2016,65,9,liander
TERBORG,2016,75,4,liander
TERBORG,2016,95,1,liander
TERBORG,2017,5,1,liander
TERBORG,2017,15,1,liander
TERBORG,2017,45,1,liander
TERBORG,2017,55,6,liander
TERBORG,2017,65,6,liander
TERBORG,2017,75,21,liander
TERBORG,2017,85,26,liander
TERBORG,2017,95,49,liander
TERBORG,2018,5,1,liander
TERBORG,2018,15,1,liander
TERBORG,2018,45,1,liander
TERBORG,2018,55,6,liander
TERBORG,2018,65,3,liander
TERBORG,2018,75,21,liander
TERBORG,2018,85,26,liander
TERBORG,2018,95,53,liander
TERBORG,2019,5,1,liander
TERBORG,2019,15,1,liander
TERBORG,2019,45,1,liander
TERBORG,2019,55,6,liander
TERBORG,2019,65,4,liander
TERBORG,2019,75,19,liander
TERBORG,2019,85,25,liander
TERBORG,2019,95,55,liander
TERHEIJDEN,2010,5,5,enexis
TERHEIJDEN,2010,15,15,enexis
TERHEIJDEN,2010,25,37,enexis
TERHEIJDEN,2010,35,33,enexis
TERHEIJDEN,2010,45,13,enexis
TERHEIJDEN,2010,55,7,enexis
TERHEIJDEN,2010,65,7,enexis
TERHEIJDEN,2010,75,3,enexis
TERHEIJDEN,2010,85,4,enexis
TERHEIJDEN,2010,95,1,enexis
TERHEIJDEN,2011,5,4,enexis
TERHEIJDEN,2011,15,15,enexis
TERHEIJDEN,2011,25,36,enexis
TERHEIJDEN,2011,35,37,enexis
TERHEIJDEN,2011,45,12,enexis
TERHEIJDEN,2011,55,8,enexis
TERHEIJDEN,2011,65,6,enexis
TERHEIJDEN,2011,75,4,enexis
TERHEIJDEN,2011,85,5,enexis
TERHEIJDEN,2011,95,1,enexis
TERHEIJDEN,2012,5,5,enexis
TERHEIJDEN,2012,15,12,enexis
TERHEIJDEN,2012,25,38,enexis
TERHEIJDEN,2012,35,31,enexis
TERHEIJDEN,2012,45,18,enexis
TERHEIJDEN,2012,55,9,enexis
TERHEIJDEN,2012,65,7,enexis
TERHEIJDEN,2012,75,5,enexis
TERHEIJDEN,2012,85,4,enexis
TERHEIJDEN,2012,95,1,enexis
TERHEIJDEN,2013,5,4,enexis
TERHEIJDEN,2013,15,12,enexis
TERHEIJDEN,2013,25,36,enexis
TERHEIJDEN,2013,35,35,enexis
TERHEIJDEN,2013,45,18,enexis
TERHEIJDEN,2013,55,11,enexis
TERHEIJDEN,2013,65,6,enexis
TERHEIJDEN,2013,75,3,enexis
TERHEIJDEN,2013,85,4,enexis
TERHEIJDEN,2013,95,2,enexis
TERHEIJDEN,2014,5,7,enexis
TERHEIJDEN,2014,15,29,enexis
TERHEIJDEN,2014,25,50,enexis
TERHEIJDEN,2014,35,33,enexis
TERHEIJDEN,2014,45,9,enexis
TERHEIJDEN,2014,55,3,enexis
TERHEIJDEN,2015,5,10,enexis
TERHEIJDEN,2015,15,26,enexis
TERHEIJDEN,2015,25,45,enexis
TERHEIJDEN,2015,35,36,enexis
TERHEIJDEN,2015,45,11,enexis
TERHEIJDEN,2015,55,3,enexis
TERHEIJDEN,2016,5,6,enexis
TERHEIJDEN,2016,15,32,enexis
TERHEIJDEN,2016,25,44,enexis
TERHEIJDEN,2016,35,32,enexis
TERHEIJDEN,2016,45,16,enexis
TERHEIJDEN,2016,55,2,enexis
TERHEIJDEN,2017,25,2,enexis
TERHEIJDEN,2017,35,1,enexis
TERHEIJDEN,2017,45,18,enexis
TERHEIJDEN,2017,55,103,enexis
TERHEIJDEN,2017,65,8,enexis
TERHEIJDEN,2018,25,2,enexis
TERHEIJDEN,2018,35,4,enexis
TERHEIJDEN,2018,45,30,enexis
TERHEIJDEN,2018,55,97,enexis
TERHEIJDEN,2018,65,1,enexis
TERHEIJDEN,2018,75,1,enexis
TERHEIJDEN,2019,25,2,enexis
TERHEIJDEN,2019,35,4,enexis
TERHEIJDEN,2019,45,37,enexis
TERHEIJDEN,2019,55,89,enexis
TERHEIJDEN,2019,65,1,enexis
TERHERNE,2010,5,3,liander
TERHERNE,2010,15,6,liander
TERHERNE,2010,25,4,liander
TERHERNE,2010,35,5,liander
TERHERNE,2010,45,3,liander
TERHERNE,2010,55,2,liander
TERHERNE,2010,65,1,liander
TERHERNE,2011,5,4,liander
TERHERNE,2011,15,3,liander
TERHERNE,2011,25,3,liander
TERHERNE,2011,35,2,liander
TERHERNE,2011,45,2,liander
TERHERNE,2011,55,8,liander
TERHERNE,2011,65,1,liander
TERHERNE,2011,85,2,liander
TERHERNE,2011,95,2,liander
TERHERNE,2012,5,5,liander
TERHERNE,2012,15,3,liander
TERHERNE,2012,25,4,liander
TERHERNE,2012,35,1,liander
TERHERNE,2012,45,3,liander
TERHERNE,2012,55,7,liander
TERHERNE,2012,65,1,liander
TERHERNE,2012,85,2,liander
TERHERNE,2012,95,2,liander
TERHERNE,2013,5,4,liander
TERHERNE,2013,15,5,liander
TERHERNE,2013,25,3,liander
TERHERNE,2013,35,1,liander
TERHERNE,2013,45,3,liander
TERHERNE,2013,55,8,liander
TERHERNE,2013,85,2,liander
TERHERNE,2013,95,2,liander
TERHERNE,2014,5,5,liander
TERHERNE,2014,15,3,liander
TERHERNE,2014,25,3,liander
TERHERNE,2014,35,4,liander
TERHERNE,2014,45,3,liander
TERHERNE,2014,55,8,liander
TERHERNE,2014,65,1,liander
TERHERNE,2014,75,2,liander
TERHERNE,2014,95,4,liander
TERHERNE,2015,5,5,liander
TERHERNE,2015,15,1,liander
TERHERNE,2015,25,2,liander
TERHERNE,2015,35,5,liander
TERHERNE,2015,45,5,liander
TERHERNE,2015,55,8,liander
TERHERNE,2015,65,1,liander
TERHERNE,2015,75,2,liander
TERHERNE,2015,85,1,liander
TERHERNE,2015,95,3,liander
TERHERNE,2016,5,4,liander
TERHERNE,2016,15,2,liander
TERHERNE,2016,25,1,liander
TERHERNE,2016,35,5,liander
TERHERNE,2016,45,6,liander
TERHERNE,2016,55,5,liander
TERHERNE,2016,65,3,liander
TERHERNE,2016,75,3,liander
TERHERNE,2016,85,1,liander
TERHERNE,2016,95,3,liander
TERHERNE,2017,5,3,liander
TERHERNE,2017,15,3,liander
TERHERNE,2017,25,1,liander
TERHERNE,2017,35,4,liander
TERHERNE,2017,45,6,liander
TERHERNE,2017,55,4,liander
TERHERNE,2017,65,5,liander
TERHERNE,2017,75,3,liander
TERHERNE,2017,85,2,liander
TERHERNE,2017,95,2,liander
TERHERNE,2018,5,1,liander
TERHERNE,2018,15,3,liander
TERHERNE,2018,25,3,liander
TERHERNE,2018,35,4,liander
TERHERNE,2018,45,5,liander
TERHERNE,2018,55,4,liander
TERHERNE,2018,65,6,liander
TERHERNE,2018,75,3,liander
TERHERNE,2018,85,2,liander
TERHERNE,2018,95,2,liander
TERHERNE,2019,5,1,liander
TERHERNE,2019,15,3,liander
TERHERNE,2019,25,3,liander
TERHERNE,2019,35,4,liander
TERHERNE,2019,45,5,liander
TERHERNE,2019,55,3,liander
TERHERNE,2019,65,6,liander
TERHERNE,2019,75,6,liander
TERHERNE,2019,85,1,liander
TERHERNE,2019,95,2,liander
TERHORNE,2010,15,3,liander
TERHORNE,2010,25,2,liander
TERHORNE,2010,45,2,liander
TERHORNE,2011,25,2,liander
TERHORNE,2011,35,1,liander
TERHORNE,2011,45,1,liander
TERHORNE,2011,65,2,liander
TERHORNE,2011,75,1,liander
TERHORNE,2012,25,1,liander
TERHORNE,2012,35,2,liander
TERHORNE,2012,45,1,liander
TERHORNE,2012,65,3,liander
TERHORNE,2013,25,1,liander
TERHORNE,2013,35,1,liander
TERHORNE,2013,45,2,liander
TERHORNE,2013,65,2,liander
TERHORNE,2013,75,1,liander
TERKAPLE,2010,15,1,liander
TERKAPLE,2010,35,3,liander
TERKAPLE,2010,45,2,liander
TERKAPLE,2011,25,1,liander
TERKAPLE,2011,35,1,liander
TERKAPLE,2011,45,2,liander
TERKAPLE,2011,55,2,liander
TERKAPLE,2012,25,1,liander
TERKAPLE,2012,35,1,liander
TERKAPLE,2012,45,2,liander
TERKAPLE,2012,55,2,liander
TERKAPLE,2013,25,1,liander
TERKAPLE,2013,35,1,liander
TERKAPLE,2013,45,2,liander
TERKAPLE,2013,55,1,liander
TERKAPLE,2013,65,1,liander
TERKAPLE,2014,5,1,liander
TERKAPLE,2014,45,1,liander
TERKAPLE,2014,55,3,liander
TERKAPLE,2014,75,2,liander
TERKAPLE,2015,5,1,liander
TERKAPLE,2015,55,3,liander
TERKAPLE,2015,65,1,liander
TERKAPLE,2015,75,2,liander
TERKAPLE,2016,5,1,liander
TERKAPLE,2016,55,3,liander
TERKAPLE,2016,75,3,liander
TERKAPLE,2017,5,1,liander
TERKAPLE,2017,55,3,liander
TERKAPLE,2017,75,2,liander
TERKAPLE,2017,85,1,liander
TERKAPLE,2018,15,1,liander
TERKAPLE,2018,55,2,liander
TERKAPLE,2018,65,1,liander
TERKAPLE,2018,75,2,liander
TERKAPLE,2018,85,1,liander
TERKAPLE,2019,25,1,liander
TERKAPLE,2019,55,1,liander
TERKAPLE,2019,65,1,liander
TERKAPLE,2019,75,3,liander
TERKAPLE,2019,85,1,liander
TERMUNTEN,2010,25,2,enexis
TERMUNTEN,2010,35,4,enexis
TERMUNTEN,2010,45,2,enexis
TERMUNTEN,2011,25,2,enexis
TERMUNTEN,2011,35,4,enexis
TERMUNTEN,2011,45,2,enexis
TERMUNTEN,2012,25,1,enexis
TERMUNTEN,2012,35,5,enexis
TERMUNTEN,2012,45,1,enexis
TERMUNTEN,2012,55,1,enexis
TERMUNTEN,2013,25,1,enexis
TERMUNTEN,2013,35,6,enexis
TERMUNTEN,2013,45,1,enexis
TERMUNTEN,2013,55,1,enexis
TERMUNTEN,2014,25,2,enexis
TERMUNTEN,2014,35,4,enexis
TERMUNTEN,2014,45,3,enexis
TERMUNTEN,2015,25,1,enexis
TERMUNTEN,2015,35,5,enexis
TERMUNTEN,2015,45,3,enexis
TERMUNTEN,2016,25,1,enexis
TERMUNTEN,2016,35,3,enexis
TERMUNTEN,2016,45,5,enexis
TERMUNTEN,2017,25,1,enexis
TERMUNTEN,2017,35,2,enexis
TERMUNTEN,2017,45,6,enexis
TERMUNTEN,2018,25,1,enexis
TERMUNTEN,2018,35,3,enexis
TERMUNTEN,2018,45,6,enexis
TERMUNTEN,2019,35,4,enexis
TERMUNTEN,2019,45,6,enexis
TERMUNTERZIJL,2010,15,4,enexis
TERMUNTERZIJL,2010,25,3,enexis
TERMUNTERZIJL,2010,35,3,enexis
TERMUNTERZIJL,2010,45,1,enexis
TERMUNTERZIJL,2011,15,3,enexis
TERMUNTERZIJL,2011,25,4,enexis
TERMUNTERZIJL,2011,35,4,enexis
TERMUNTERZIJL,2012,15,3,enexis
TERMUNTERZIJL,2012,25,5,enexis
TERMUNTERZIJL,2012,35,2,enexis
TERMUNTERZIJL,2012,55,1,enexis
TERMUNTERZIJL,2013,15,3,enexis
TERMUNTERZIJL,2013,25,5,enexis
TERMUNTERZIJL,2013,35,2,enexis
TERMUNTERZIJL,2013,45,1,enexis
TERMUNTERZIJL,2013,55,1,enexis
TERMUNTERZIJL,2014,15,2,enexis
TERMUNTERZIJL,2014,25,6,enexis
TERMUNTERZIJL,2014,35,2,enexis
TERMUNTERZIJL,2014,45,1,enexis
TERMUNTERZIJL,2014,55,1,enexis
TERMUNTERZIJL,2015,15,2,enexis
TERMUNTERZIJL,2015,25,5,enexis
TERMUNTERZIJL,2015,35,3,enexis
TERMUNTERZIJL,2015,45,2,enexis
TERMUNTERZIJL,2016,25,5,enexis
TERMUNTERZIJL,2016,35,3,enexis
TERMUNTERZIJL,2016,45,2,enexis
TERMUNTERZIJL,2016,55,1,enexis
TERMUNTERZIJL,2017,25,3,enexis
TERMUNTERZIJL,2017,35,4,enexis
TERMUNTERZIJL,2017,45,2,enexis
TERMUNTERZIJL,2017,55,1,enexis
TERMUNTERZIJL,2018,25,4,enexis
TERMUNTERZIJL,2018,35,4,enexis
TERMUNTERZIJL,2018,45,4,enexis
TERMUNTERZIJL,2019,25,2,enexis
TERMUNTERZIJL,2019,35,6,enexis
TERMUNTERZIJL,2019,45,3,enexis
TERMUNTERZIJL,2019,55,1,enexis
TERNAARD,2010,5,6,liander
TERNAARD,2010,15,6,liander
TERNAARD,2010,25,10,liander
TERNAARD,2010,35,4,liander
TERNAARD,2010,45,3,liander
TERNAARD,2010,55,2,liander
TERNAARD,2011,5,3,liander
TERNAARD,2011,15,5,liander
TERNAARD,2011,25,2,liander
TERNAARD,2011,35,7,liander
TERNAARD,2011,45,5,liander
TERNAARD,2011,55,6,liander
TERNAARD,2011,65,2,liander
TERNAARD,2011,75,1,liander
TERNAARD,2012,5,3,liander
TERNAARD,2012,15,5,liander
TERNAARD,2012,25,2,liander
TERNAARD,2012,35,7,liander
TERNAARD,2012,45,5,liander
TERNAARD,2012,55,6,liander
TERNAARD,2012,65,3,liander
TERNAARD,2013,5,3,liander
TERNAARD,2013,15,5,liander
TERNAARD,2013,25,2,liander
TERNAARD,2013,35,7,liander
TERNAARD,2013,45,5,liander
TERNAARD,2013,55,6,liander
TERNAARD,2013,65,3,liander
TERNAARD,2014,5,3,liander
TERNAARD,2014,15,5,liander
TERNAARD,2014,25,1,liander
TERNAARD,2014,35,5,liander
TERNAARD,2014,45,6,liander
TERNAARD,2014,55,5,liander
TERNAARD,2014,65,5,liander
TERNAARD,2015,5,3,liander
TERNAARD,2015,15,5,liander
TERNAARD,2015,25,1,liander
TERNAARD,2015,35,3,liander
TERNAARD,2015,45,8,liander
TERNAARD,2015,55,5,liander
TERNAARD,2015,65,5,liander
TERNAARD,2016,5,3,liander
TERNAARD,2016,15,3,liander
TERNAARD,2016,25,3,liander
TERNAARD,2016,35,2,liander
TERNAARD,2016,45,5,liander
TERNAARD,2016,55,7,liander
TERNAARD,2016,65,5,liander
TERNAARD,2016,75,2,liander
TERNAARD,2017,5,3,liander
TERNAARD,2017,15,3,liander
TERNAARD,2017,25,3,liander
TERNAARD,2017,35,2,liander
TERNAARD,2017,45,4,liander
TERNAARD,2017,55,6,liander
TERNAARD,2017,65,7,liander
TERNAARD,2017,75,2,liander
TERNAARD,2018,5,3,liander
TERNAARD,2018,15,1,liander
TERNAARD,2018,25,5,liander
TERNAARD,2018,35,2,liander
TERNAARD,2018,45,3,liander
TERNAARD,2018,55,7,liander
TERNAARD,2018,65,7,liander
TERNAARD,2018,75,2,liander
TERNAARD,2019,5,2,liander
TERNAARD,2019,15,1,liander
TERNAARD,2019,25,4,liander
TERNAARD,2019,35,3,liander
TERNAARD,2019,45,4,liander
TERNAARD,2019,55,5,liander
TERNAARD,2019,65,9,liander
TERNAARD,2019,75,2,liander
TERNAARD,2019,85,1,liander
TEROELE,2011,55,1,liander
TEROELE,2012,55,1,liander
TEROELE,2013,55,1,liander
TEROELE,2014,55,1,liander
TEROELE,2015,55,1,liander
TEROELE,2016,55,1,liander
TEROELE,2017,55,1,liander
TEROELE,2018,65,1,liander
TEROELE,2019,75,1,liander
TERSCH FORMERUM,2010,5,1,liander
TERSCH FORMERUM,2010,25,1,liander
TERSCH FORMERUM,2010,35,1,liander
TERSCH FORMERUM,2011,5,1,liander
TERSCH FORMERUM,2011,25,1,liander
TERSCH FORMERUM,2011,35,1,liander
TERSCH FORMERUM,2012,5,1,liander
TERSCH FORMERUM,2012,25,1,liander
TERSCH FORMERUM,2012,35,1,liander
TERSCH FORMERUM,2013,35,2,liander
TERSCH FORMERUM,2016,45,1,liander
TERSCH FORMERUM,2017,55,1,liander
TERSCH FORMERUM,2018,45,1,liander
TERSCH FORMERUM,2019,45,1,liander
TERSCH HOORN,2010,5,1,liander
TERSCH HOORN,2011,15,1,liander
TERSCH HOORN,2012,15,1,liander
TERSCH OOSTEREND,2010,15,1,liander
TERSCH OOSTEREND,2011,15,1,liander
TERSCH OOSTEREND,2012,15,1,liander
TERSCH OOSTEREND,2013,15,1,liander
TERSCHELLING LIES,2010,25,1,liander
TERSCHELLING LIES,2011,35,1,liander
TERSCHELLING LIES,2012,35,1,liander
TERSCHELLING LIES,2013,35,1,liander
TERSCHELLING LIES,2014,35,1,liander
TERSCHELLING LIES,2015,35,1,liander
TERSCHELLING LIES,2016,35,1,liander
TERSCHELLING LIES,2017,35,1,liander
TERSCHELLING LIES,2018,35,1,liander
TERSCHELLING LIES,2019,45,1,liander
TERSCHELLING OOSTEREND,2010,35,1,liander
TERSCHELLING OOSTEREND,2011,35,1,liander
TERSCHELLING OOSTEREND,2012,35,1,liander
TERSCHELLING OOSTEREND,2013,35,1,liander
TERSCHELLING OOSTEREND,2014,35,1,liander
TERSCHELLING OOSTEREND,2015,35,1,liander
TERSCHELLING OOSTEREND,2016,35,1,liander
TERSCHELLING OOSTEREND,2017,35,1,liander
TERSCHELLING OOSTEREND,2018,35,1,liander
TERSCHELLING OOSTEREND,2019,35,1,liander
TERSCHELLING WEST,2010,15,1,liander
TERSCHUUR,2010,5,3,liander
TERSCHUUR,2010,15,2,liander
TERSCHUUR,2010,25,5,liander
TERSCHUUR,2010,35,7,liander
TERSCHUUR,2010,45,3,liander
TERSCHUUR,2010,55,7,liander
TERSCHUUR,2011,5,1,liander
TERSCHUUR,2011,15,4,liander
TERSCHUUR,2011,25,4,liander
TERSCHUUR,2011,35,6,liander
TERSCHUUR,2011,45,5,liander
TERSCHUUR,2011,55,3,liander
TERSCHUUR,2011,65,4,liander
TERSCHUUR,2012,5,1,liander
TERSCHUUR,2012,15,3,liander
TERSCHUUR,2012,25,6,liander
TERSCHUUR,2012,35,4,liander
TERSCHUUR,2012,45,6,liander
TERSCHUUR,2012,55,4,liander
