city,years,companies,smartmeter_perc,annual_consume_lowtarif_perc,annual_consume
AFFERDEN LB,2012,enexis,3.60465,47.5581,243.429
AFFERDEN LB,2013,enexis,6.38636,47.9545,260.404
AFFERDEN LB,2014,enexis,10.3182,48.6818,253.13
AFFERDEN LB,2015,enexis,16,48.5682,239.009
AFFERDEN LB,2016,enexis,81.4186,53.7442,223.69
AFFERDEN LB,2017,enexis,84.2955,54.2045,226.7
AFFERDEN LB,2018,enexis,85.2218,53.3696,257.677
AFFERDEN LB,2019,enexis,83.1694,54.5076,97.3931
AGELO,2010,enexis,0,44,11.172
AGELO,2011,enexis,0,43,11.956
AGELO,2012,enexis,0.666667,45,39.351
AGELO,2013,enexis,2.33333,46,39.635
AGELO,2014,enexis,13,45,38.915
AGELO,2015,enexis,16.6667,44,39.254
AGELO,2016,enexis,31,46,38.414
AGELO,2017,enexis,40,46.6667,39.111
AGELO,2018,enexis,41.4814,45.9871,184.259
AGELO,2019,enexis,44.225,46.0579,183.292
AKERSLOOT,2010,liander,0,33.1404,528.598
AKERSLOOT,2011,liander,0,38.1886,519.57
AKERSLOOT,2012,liander,0.049633,37.5413,511.664
AKERSLOOT,2013,liander,1.58427,38.2265,505.163
AKERSLOOT,2014,liander,2.97473,38.1845,492.672
AKERSLOOT,2015,liander,5.83128,38.4247,463.527
AKERSLOOT,2016,liander,12.2572,44.5957,460.571
AKERSLOOT,2017,liander,15.7428,46.1012,453.553
AKERSLOOT,2018,liander,18.1692,47.1952,446.77
AKERSLOOT,2019,liander,21.6118,49.0715,438.84
AKKRUM,2010,liander,0,21.2195,379.255
AKKRUM,2011,liander,0,34.6767,388.434
AKKRUM,2012,liander,0,34.4083,394.307
AKKRUM,2013,liander,1.17452,34.8798,372.604
AKKRUM,2014,liander,4.18607,35.9874,362.281
AKKRUM,2015,liander,5.78929,36.7454,346.687
AKKRUM,2016,liander,8.5419,38.919,342.492
AKKRUM,2017,liander,14.7747,42.5375,347.035
AKKRUM,2018,liander,18.5572,45.2228,337.545
AKKRUM,2019,liander,65.2684,74.0846,336.211
AKMARIJP,2010,liander,0,36.3333,17.95
AKMARIJP,2011,liander,0,47.9133,18.768
AKMARIJP,2012,liander,0,47.9133,17.843
AKMARIJP,2013,liander,2.38,48.6467,17.154
AKMARIJP,2014,liander,4.16667,56.39,18.605
AKMARIJP,2015,liander,6.41,59.0067,17.876
AKMARIJP,2016,liander,8.49333,61.57,17.76
AKMARIJP,2017,liander,8.49333,61.57,17.628
AKMARIJP,2018,liander,10.5767,63.6533,17.416
AKMARIJP,2019,liander,17.7567,66.9867,16.892
ALBERGEN,2010,enexis,0.102041,42.4694,374.958
ALBERGEN,2011,enexis,0.102041,42.6122,370.04
ALBERGEN,2012,enexis,1.38,42.08,384.439
ALBERGEN,2013,enexis,4.25862,42.3793,435.686
ALBERGEN,2014,enexis,7.21053,43.193,419.525
ALBERGEN,2015,enexis,11.431,42.569,416.182
ALBERGEN,2016,enexis,14.8305,42.8475,410.464
ALBERGEN,2017,enexis,22.6949,42.5254,407.686
ALBERGEN,2018,enexis,27.6572,42.8305,509.585
ALBERGEN,2019,enexis,33.0937,43.0792,505.361
ALBLASSERDAM,2010,stedin,3.98871,94.1034,1357.85
ALBLASSERDAM,2011,stedin,4.09608,94.0309,1358.74
ALBLASSERDAM,2012,stedin,4.06803,94.0581,1375.4
ALBLASSERDAM,2013,stedin,4.50009,94.2471,1395.16
ALBLASSERDAM,2014,stedin,9.46363,94.3885,1398.54
ALBLASSERDAM,2015,stedin,12.609,94.1977,1401.42
ALBLASSERDAM,2016,stedin,16.4851,94.3126,1381.92
ALBLASSERDAM,2017,stedin,21.199,94.5948,1364.13
ALBLASSERDAM,2018,stedin,73.7386,97.2634,1350.84
ALBLASSERDAM,2019,stedin,77.459,98.0845,1256.43
ALDE LEIE,2010,liander,0,22.32,35.582
ALDE LEIE,2011,liander,0,31.1512,37.353
ALDE LEIE,2012,liander,0,32.8762,39.2
ALDE LEIE,2013,liander,2.1775,35.5087,35.163
ALDE LEIE,2014,liander,4.20429,39.9229,35.238
ALDE LEIE,2015,liander,9.58429,42.2429,32.728
ALDE LEIE,2016,liander,13.1557,45.8143,30.87
ALDE LEIE,2017,liander,15.7271,48.4114,32.554
ALDE LEIE,2018,liander,18.1757,49.84,28.864
ALDE LEIE,2019,liander,72.36,87.1157,29.208
ALDEBOARN,2010,liander,0,30.5541,136.879
ALDEBOARN,2011,liander,0,39.3855,127.463
ALDEBOARN,2012,liander,0.0717241,39.4179,124.528
ALDEBOARN,2013,liander,0.426333,39.6343,125.396
ALDEBOARN,2014,liander,2.66743,43.4757,168.989
ALDEBOARN,2015,liander,5.67629,43.8597,164.14
ALDEBOARN,2016,liander,8.50306,45.9292,175.001
ALDEBOARN,2017,liander,15.2932,49.4527,190.161
ALDEBOARN,2018,liander,17.5495,50.4384,178.883
ALDEBOARN,2019,liander,68.05,77.1605,198.161
ALDTSJERK,2010,liander,0,24.5465,78.882
ALDTSJERK,2011,liander,0,34.6,83.087
ALDTSJERK,2012,liander,0,33.7225,70.808
ALDTSJERK,2013,liander,1.23687,34.3256,68.314
ALDTSJERK,2014,liander,2.45714,35.8421,60.816
ALDTSJERK,2015,liander,4.84643,37.5393,58.201
ALDTSJERK,2016,liander,6.96071,39.2214,55.158
ALDTSJERK,2017,liander,9.61714,40.8907,53.019
ALDTSJERK,2018,liander,12.9021,43.8921,51.249
ALDTSJERK,2019,liander,18.5957,48.32,51.233
ALEM,2010,liander,0,42.7836,67.493
ALEM,2011,liander,0,47.4527,68.541
ALEM,2012,liander,0,48.0109,67.423
ALEM,2013,liander,1.30818,48.5455,69.046
ALEM,2014,liander,7.27818,51.1955,64.466
ALEM,2015,liander,11.4773,52.2564,64.317
ALEM,2016,liander,14.5675,53.9392,66.367
ALEM,2017,liander,23.7308,56.0592,65.017
ALEM,2018,liander,71.53,81.5425,62.905
ALEM,2019,liander,77.3217,87.0725,62.89
ALKMAAR,2010,liander,0.00861043,19.9862,8956.98
ALKMAAR,2011,liander,0.0553133,23.9801,8851.51
ALKMAAR,2012,liander,0.433018,24.0584,8760.58
ALKMAAR,2013,liander,1.86841,25.2564,8576.65
ALKMAAR,2014,liander,4.15402,25.9953,8466.83
ALKMAAR,2015,liander,5.99041,26.9113,8146.95
ALKMAAR,2016,liander,9.83566,30.972,8049.14
ALKMAAR,2017,liander,15.8071,35.6904,7932.49
ALKMAAR,2018,liander,44.1363,58.1651,7864.14
ALKMAAR,2019,liander,71.4718,78.15,7789.3
ALLINGAWIER,2010,liander,0,53.755,14.983
ALLINGAWIER,2011,liander,0,67.975,15.638
ALLINGAWIER,2012,liander,0,67.975,16.107
ALLINGAWIER,2013,liander,5,67.22,14.497
ALLINGAWIER,2014,liander,10.44,68.97,12.348
ALLINGAWIER,2015,liander,10.44,73.97,12.208
ALLINGAWIER,2016,liander,10.44,73.97,12.916
ALLINGAWIER,2017,liander,18.38,71.03,12.592
ALLINGAWIER,2018,liander,28.38,71.03,11.848
ALLINGAWIER,2019,liander,31.325,66.03,11.558
ALMELO,2010,enexis,0,21.5,46.591
ALMELO,2011,enexis,0,24.6667,58.705
ALMELO,2012,enexis,2.66667,25,65.047
ALMELO,2013,enexis,7.66667,29.6667,70.506
ALMELO,2014,enexis,19,31.6667,66.871
ALMELO,2015,enexis,21.6667,31,66.626
ALMELO,2016,enexis,26.6667,34.3333,66.338
ALMELO,2017,enexis,35.6667,31.6667,68.103
ALMELO,2018,enexis,38.4737,33.745,135.448
ALMELO,2019,enexis,57.7788,35.0063,133.471
ALMEN,2010,liander,0.111786,42.3664,174.632
ALMEN,2011,liander,0.111786,48.03,174.079
ALMEN,2012,liander,0.382414,44.3707,180.317
ALMEN,2013,liander,5.37633,49.3883,184.04
ALMEN,2014,liander,9.56393,52.5143,176.857
ALMEN,2015,liander,13.4639,53.2693,161.184
ALMEN,2016,liander,14.9252,54.4472,165.39
ALMEN,2017,liander,17.205,54.5154,160.167
ALMEN,2018,liander,21.5338,56.8034,164.833
ALMEN,2019,liander,71.9403,82.6665,172.557
ALMERE,2010,liander,0.199486,21.6699,18736.5
ALMERE,2011,liander,0.90342,30.3424,19009.3
ALMERE,2012,liander,1.21271,30.3181,19212.2
ALMERE,2013,liander,2.89196,31.1764,19238.1
ALMERE,2014,liander,8.42016,34.9403,18725
ALMERE,2015,liander,10.8172,35.6716,18136.9
ALMERE,2016,liander,13.1344,37.612,17774.2
ALMERE,2017,liander,53.8529,66.5458,17562.9
ALMERE,2018,liander,78.0088,84.0055,17436.2
ALMERE,2019,liander,82.0952,86.6288,17221.1
ALMKERK,2010,enexis,0,38.3816,401.507
ALMKERK,2011,enexis,0.710526,39.0789,399.413
ALMKERK,2012,enexis,2.84615,39.6923,426.925
ALMKERK,2013,enexis,4.38961,40.5065,402.29
ALMKERK,2014,enexis,7.22078,35.4675,405.865
ALMKERK,2015,enexis,13.8734,35.7595,390.824
ALMKERK,2016,enexis,19.0886,36.9873,390.742
ALMKERK,2017,enexis,25.9359,37.9231,383.998
ALMKERK,2018,enexis,29.3114,39.2443,411.363
ALMKERK,2019,enexis,33.6023,40.5184,401.546
ALPHEN AAN DEN RIJN,2010,liander,38.4379,77.9096,6525.05
ALPHEN AAN DEN RIJN,2011,liander,38.5025,86.8947,6316.91
ALPHEN AAN DEN RIJN,2012,liander,38.6872,87.3753,6439.55
ALPHEN AAN DEN RIJN,2013,liander,2.17527,87.6731,6291.93
ALPHEN AAN DEN RIJN,2014,liander,5.10924,87.729,6333.37
ALPHEN AAN DEN RIJN,2015,liander,8.27561,87.885,6108.82
ALPHEN AAN DEN RIJN,2016,liander,11.0262,88.7278,6022.98
ALPHEN AAN DEN RIJN,2017,liander,15.8071,89.1712,5926.61
ALPHEN AAN DEN RIJN,2018,liander,18.1712,89.3646,5816.25
ALPHEN AAN DEN RIJN,2019,liander,24.5537,89.8801,5709.15
ALPHEN AD RIJN,2010,liander,87.5,91.67,4.947
ALPHEN AD RIJN,2011,liander,87.5,100,4.453
ALPHEN AD RIJN,2012,liander,87.5,100,4.809
ALPHEN AD RIJN,2013,liander,0,100,4.56
ALPHEN AD RIJN,2014,liander,0,100,4.55
ALPHEN AD RIJN,2015,liander,4.17,100,4.606
ALPHEN AD RIJN,2016,liander,4.17,100,4.652
ALPHEN AD RIJN,2017,liander,4.17,100,4.494
ALPHEN AD RIJN,2018,liander,4.17,100,4.14
ALPHEN AD RIJN,2019,liander,4.17,100,3.767
ALPHEN GLD,2010,liander,0,42.6144,274.944
ALPHEN GLD,2011,liander,0,51.4952,280.369
ALPHEN GLD,2012,liander,0,50.8974,275.302
ALPHEN GLD,2013,liander,1.53548,50.3724,263.458
ALPHEN GLD,2014,liander,5.30381,52.2571,251.687
ALPHEN GLD,2015,liander,7.6119,52.8152,247.341
ALPHEN GLD,2016,liander,10.7781,54.529,247.289
ALPHEN GLD,2017,liander,18.6833,58.4279,238.794
ALPHEN GLD,2018,liander,22.9519,60.0955,237.072
ALPHEN GLD,2019,liander,29.0231,61.9781,230.075
ALPHEN NB,2010,enexis,0,43.8442,611.029
ALPHEN NB,2011,enexis,0.17284,45.0988,635.938
ALPHEN NB,2012,enexis,1.6,45.375,617.499
ALPHEN NB,2013,enexis,4.5679,45.0123,620.198
ALPHEN NB,2014,enexis,10.9398,34.6386,626.117
ALPHEN NB,2015,enexis,15.5,35.6548,620.848
ALPHEN NB,2016,enexis,18.6,36.4353,613.295
ALPHEN NB,2017,enexis,26.9205,38.0795,617.874
ALPHEN NB,2018,enexis,35.7928,39.7764,684.472
ALPHEN NB,2019,enexis,38.8585,40.5004,667.515
ALTEVEER GEM DE WOLDEN,2010,enexis,0,41.4,78.501
ALTEVEER GEM DE WOLDEN,2011,enexis,0,41.4,78.296
ALTEVEER GEM DE WOLDEN,2012,enexis,0.333333,39.4667,74.426
ALTEVEER GEM DE WOLDEN,2013,enexis,4,38.9333,77.296
ALTEVEER GEM DE WOLDEN,2014,enexis,7.73333,38.4,76.699
ALTEVEER GEM DE WOLDEN,2015,enexis,10.2,39.0667,74.838
ALTEVEER GEM DE WOLDEN,2016,enexis,11.9333,38.3333,70.821
ALTEVEER GEM DE WOLDEN,2017,enexis,23.6,38.8,70.174
ALTEVEER GEM DE WOLDEN,2018,enexis,28.1783,38.5956,84.8873
ALTEVEER GEM DE WOLDEN,2019,enexis,31.2522,39.1322,84.587
ALTEVEER GEM HOOGEVEEN,2018,enexis,18.18,45.07,9.64464
ALTEVEER GEM HOOGEVEEN,2019,enexis,27.27,46.66,10.2822
ALTEVEER GEM NOORDENVELD,2010,enexis,0,36.6667,13.707
ALTEVEER GEM NOORDENVELD,2011,enexis,0,37,13.467
ALTEVEER GEM NOORDENVELD,2012,enexis,0,36.6667,12.275
ALTEVEER GEM NOORDENVELD,2013,enexis,2.33333,35.3333,12.403
ALTEVEER GEM NOORDENVELD,2014,enexis,4.66667,40,12.97
ALTEVEER GEM NOORDENVELD,2015,enexis,7,38,12.857
ALTEVEER GEM NOORDENVELD,2016,enexis,9.33333,37.3333,12.769
ALTEVEER GEM NOORDENVELD,2017,enexis,16.3333,39.6667,12.729
ALTEVEER GEM NOORDENVELD,2018,enexis,23.185,41.345,15.4923
ALTEVEER GEM NOORDENVELD,2019,enexis,30.28,41.5125,14.9746
ALTEVEER GN,2010,enexis,0,35.7143,110.231
ALTEVEER GN,2011,enexis,0,34.6667,125.055
ALTEVEER GN,2012,enexis,0.833333,35.5833,122.126
ALTEVEER GN,2013,enexis,3.76923,35.9231,129.167
ALTEVEER GN,2014,enexis,7.46154,35.3077,126.197
ALTEVEER GN,2015,enexis,11,35.9615,122.848
ALTEVEER GN,2016,enexis,12.7308,36.3462,121.142
ALTEVEER GN,2017,enexis,16.48,36.12,113.392
ALTEVEER GN,2018,enexis,20.3497,36.735,133.529
ALTEVEER GN,2019,enexis,23.6163,37.3243,135.069
ALTFORST,2010,liander,0,47.5292,86.381
ALTFORST,2011,liander,0,55.8823,89.051
ALTFORST,2012,liander,0,55.0585,84.588
ALTFORST,2013,liander,4.15462,53.9731,89.622
ALTFORST,2014,liander,7.68846,53.7231,90.966
ALTFORST,2015,liander,10.0377,54.4315,88.666
ALTFORST,2016,liander,12.1777,54.9154,86.145
ALTFORST,2017,liander,13.9408,55.7723,83.583
ALTFORST,2018,liander,18.6085,57.6523,87.016
ALTFORST,2019,liander,23.3292,58.3423,85.079
AMBT DELDEN,2010,enexis,0,44,104.889
AMBT DELDEN,2011,enexis,0,45.8,144.554
AMBT DELDEN,2012,enexis,5.45455,46.4545,168.267
AMBT DELDEN,2013,enexis,7.36,43.68,350.571
AMBT DELDEN,2014,enexis,14.68,44.68,343.774
AMBT DELDEN,2015,enexis,20.68,45.2,332.807
AMBT DELDEN,2016,enexis,24.16,44.96,323.559
AMBT DELDEN,2017,enexis,31.92,44.92,314.682
AMBT DELDEN,2018,enexis,35.663,44.8588,540.912
AMBT DELDEN,2019,enexis,73.4763,46.617,539.55
AMEIDE,2010,stedin,1.32016,93.9919,288.198
AMEIDE,2011,stedin,1.31387,93.91,287.045
AMEIDE,2012,stedin,1.54619,93.8616,296.832
AMEIDE,2013,stedin,3.00143,95.3997,294.901
AMEIDE,2014,stedin,7.18281,95.957,305.721
AMEIDE,2015,stedin,11.8969,95.7085,297.2
AMEIDE,2016,stedin,16.8978,95.3769,281.126
AMEIDE,2017,stedin,23.1735,95.808,276.093
AMEIDE,2018,stedin,27.6281,95.4357,280.821
AMEIDE,2019,stedin,50.0058,96.4823,253.011
AMEN,2010,enexis,0,43.5,15.529
AMEN,2011,enexis,0,43,15.397
AMEN,2012,enexis,2,42,15.735
AMEN,2013,enexis,11,42.5,17.251
AMEN,2014,enexis,13,43,13.252
AMEN,2015,enexis,15,43,12.486
AMEN,2016,enexis,19,44.5,11.411
AMEN,2017,enexis,20.5,44.5,11.501
AMEN,2018,enexis,25.5825,44.4825,31.3714
AMEN,2019,enexis,27.715,46.6225,25.8952
AMERICA,2010,enexis,0.157895,51.3421,273.371
AMERICA,2011,enexis,0.641026,51,277.429
AMERICA,2012,enexis,5.76316,51.6053,293.177
AMERICA,2013,enexis,10.425,51.4,314.021
AMERICA,2014,enexis,20.975,51.2,316.38
AMERICA,2015,enexis,84.6667,54.8718,288.946
AMERICA,2016,enexis,84.575,55.5,302.058
AMERICA,2017,enexis,85.325,55,297.07
AMERICA,2018,enexis,84.8028,54.8634,345.607
AMERICA,2019,enexis,87.0268,55.7543,346.637
AMERONGEN,2010,stedin,2.09992,79.9215,603.839
AMERONGEN,2011,stedin,2.09992,79.971,603.153
AMERONGEN,2012,stedin,2.14355,79.9839,604.757
AMERONGEN,2013,stedin,3.40137,80.1517,601.191
AMERONGEN,2014,stedin,7.57608,83.7571,608.321
AMERONGEN,2015,stedin,11.9969,83.8269,589.516
AMERONGEN,2016,stedin,14.2273,83.533,567.448
AMERONGEN,2017,stedin,69.8852,93.0281,559.074
AMERONGEN,2018,stedin,75.9189,94.5329,577.403
AMERONGEN,2019,stedin,80.9533,95.8253,525.694
AMERSFOORT,2010,liander,0,35.84,55.181
AMERSFOORT,2010,stedin,5.09381,76.8973,10794.2
AMERSFOORT,2011,liander,0,40.434,49.467
AMERSFOORT,2011,stedin,5.19347,76.9468,10805
AMERSFOORT,2012,liander,0,41.212,50.058
AMERSFOORT,2012,stedin,5.49139,77.0972,10917.1
AMERSFOORT,2013,liander,0.77,39.322,51.16
AMERSFOORT,2013,stedin,6.38514,77.1354,10898.8
AMERSFOORT,2014,liander,1.738,36.62,51.157
AMERSFOORT,2014,stedin,10.5209,79.5708,10841.1
AMERSFOORT,2015,liander,3.848,39.254,51.729
AMERSFOORT,2015,stedin,15.6811,81.7265,10539.2
AMERSFOORT,2016,liander,6.78,39.028,48.273
AMERSFOORT,2016,stedin,56.3633,88.945,10419.2
AMERSFOORT,2017,liander,28.636,54.596,47.642
AMERSFOORT,2017,stedin,67.4063,91.9182,10286.3
AMERSFOORT,2018,liander,47.336,64.894,46.603
AMERSFOORT,2018,stedin,72.3972,93.3182,10303.8
AMERSFOORT,2019,liander,54.134,69.146,45.498
AMERSFOORT,2019,stedin,77.3185,94.3332,9501.04
AMMERSTOL,2010,stedin,4.80846,91.2264,155.323
AMMERSTOL,2011,stedin,4.52317,91.4856,165.632
AMMERSTOL,2012,stedin,4.52317,91.4856,165.632
AMMERSTOL,2013,stedin,3.60128,90.9023,151.972
AMMERSTOL,2014,stedin,7.26525,90.8317,154.233
AMMERSTOL,2015,stedin,12.0255,90.123,149.492
AMMERSTOL,2016,stedin,14.6934,89.4293,153.835
AMMERSTOL,2017,stedin,23.7012,91.2888,153.704
AMMERSTOL,2018,stedin,29.9095,91.4634,167.881
AMMERSTOL,2019,stedin,31.0256,92.458,148.353
AMMERZODEN,2010,liander,0,46.7822,577.702
AMMERZODEN,2011,liander,0,52.8125,563.911
AMMERZODEN,2012,liander,0,50.7675,561.237
AMMERZODEN,2013,liander,1.31321,53.7959,554.769
AMMERZODEN,2014,liander,4.31139,54.2695,528.76
AMMERZODEN,2015,liander,6.7119,53.6572,503.976
AMMERZODEN,2016,liander,11.8832,57.6916,496.916
AMMERZODEN,2017,liander,16.1221,58.7386,486.091
AMMERZODEN,2018,liander,68.4255,83.2986,486.098
AMMERZODEN,2019,liander,74.039,85.72,474.959
AMSTELHOEK,2010,stedin,0.4456,86.4208,116.552
AMSTELHOEK,2011,stedin,1.1124,86.5564,115.993
AMSTELHOEK,2012,stedin,1.03115,87.0346,121.986
AMSTELHOEK,2013,stedin,1.555,88.1338,124.67
AMSTELHOEK,2014,stedin,4.37346,89.3819,122.377
AMSTELHOEK,2015,stedin,7.71308,89.8735,114.821
AMSTELHOEK,2016,stedin,9.66423,90.5696,113.296
AMSTELHOEK,2017,stedin,11.0308,90.5719,114.648
AMSTELHOEK,2018,stedin,13.6362,90.3504,114.064
AMSTELHOEK,2019,stedin,16.6856,90.5236,109.61
AMSTELVEEN,2010,liander,0,23.2156,7707.04
AMSTELVEEN,2010,stedin,0,81.25,5.948
AMSTELVEEN,2011,liander,0.00810335,24.8999,7727.68
AMSTELVEEN,2011,stedin,0,81.25,5.948
AMSTELVEEN,2012,liander,0.0544501,24.3921,7909.28
AMSTELVEEN,2012,stedin,0,81.25,5.948
AMSTELVEEN,2013,liander,1.71749,25.1874,7814.47
AMSTELVEEN,2013,stedin,0,81.25,5.933
AMSTELVEEN,2014,liander,3.4094,25.4453,7641.99
AMSTELVEEN,2014,stedin,3.03,81.82,6.359
AMSTELVEEN,2015,liander,12.2309,30.983,7343.91
AMSTELVEEN,2015,stedin,9.09,81.82,5.527
AMSTELVEEN,2016,liander,14.316,34.1399,7232.41
AMSTELVEEN,2016,stedin,9.09,81.82,5.223
AMSTELVEEN,2017,liander,19.2962,37.7114,7203.62
AMSTELVEEN,2017,stedin,9.09,81.82,5.203
AMSTELVEEN,2018,liander,21.0104,38.5655,7134.4
AMSTELVEEN,2018,stedin,21.21,84.85,5.926
AMSTELVEEN,2019,liander,66.8584,73.87,7021.13
AMSTENRADE,2010,enexis,0,45.0862,289.545
AMSTENRADE,2011,enexis,1.10345,45.2241,288.127
AMSTENRADE,2012,enexis,4.41379,43.3793,280.739
AMSTENRADE,2013,enexis,8.15,45.3333,286.835
AMSTENRADE,2014,enexis,12.5167,46.1167,280.951
AMSTENRADE,2015,enexis,15.7333,46.4333,265.283
AMSTENRADE,2016,enexis,19.7833,47.45,259.674
AMSTENRADE,2017,enexis,23.55,47.5333,251.443
AMSTENRADE,2018,enexis,78.7785,53.3234,266.111
AMSTENRADE,2019,enexis,81.6229,53.6934,249.8
AMSTERDAM,2010,liander,0.0341803,7.32692,54290.1
AMSTERDAM,2011,liander,0.682063,8.07367,54305.8
AMSTERDAM,2012,liander,2.89833,9.3504,54422.1
AMSTERDAM,2013,liander,9.80869,16.1191,54733.8
AMSTERDAM,2014,liander,15.2447,20.6462,55093
AMSTERDAM,2015,liander,17.0805,21.8674,53253.1
AMSTERDAM,2016,liander,19.7464,25.337,55832.6
AMSTERDAM,2017,liander,29.9185,34.8281,55438.7
AMSTERDAM,2018,liander,44.9869,49.1263,55010.2
AMSTERDAM,2019,liander,57.6386,61.2,54836.6
AMSTERDAM ZUID00ST,2016,liander,2.08,0,1.249
AMSTERDAM ZUID00ST,2017,liander,2,4,1.345
AMSTERDAM ZUID00ST,2018,liander,2,4,1.282
AMSTERDAM ZUID00ST,2019,liander,2,4,1.282
AMSTERDAM ZUIDOOST,2010,liander,0.0595573,5.45796,5116.91
AMSTERDAM ZUIDOOST,2011,liander,0.157893,8.07955,5130.24
AMSTERDAM ZUIDOOST,2012,liander,0.250245,7.13448,5154.78
AMSTERDAM ZUIDOOST,2013,liander,4.75088,11.0545,5110.34
AMSTERDAM ZUIDOOST,2014,liander,6.58688,12.3076,5086.82
AMSTERDAM ZUIDOOST,2015,liander,7.93098,12.838,4913.57
AMSTERDAM ZUIDOOST,2016,liander,15.292,23.7748,2039.15
AMSTERDAM ZUIDOOST,2017,liander,24.8234,32.4677,2050.42
AMSTERDAM ZUIDOOST,2018,liander,47.8716,54.0308,2019.36
AMSTERDAM ZUIDOOST,2019,liander,63.0859,68.3352,2006.04
AMSTERDAM-DUIVENDRECHT,2014,liander,9.83429,35.3986,109.538
AMSTERDAM-DUIVENDRECHT,2015,liander,14.1422,35.49,128.419
AMSTERDAM-DUIVENDRECHT,2016,liander,19.6278,43.6811,118.831
AMSTERDAM-DUIVENDRECHT,2017,liander,28.607,46.036,140.072
AMSTERDAM-DUIVENDRECHT,2018,liander,30.454,48.125,137.626
AMSTERDAM-DUIVENDRECHT,2019,liander,50.826,59.928,132.909
AMSTEVEEN,2010,liander,0,8,2.619
AMSTEVEEN,2011,liander,0,8,2.574
AMSTEVEEN,2012,liander,0,8,2.694
AMSTEVEEN,2013,liander,0,8,2.711
AMSTEVEEN,2014,liander,0,8,2.583
AMSTEVEEN,2015,liander,62.96,70.37,2.543
AMSTEVEEN,2016,liander,62.96,70.37,2.562
AMSTEVEEN,2017,liander,62.96,70.37,2.54
AMSTEVEEN,2018,liander,62.96,70.37,2.546
AMSTEVEEN,2019,liander,85.19,85.19,2.42
ANDEL,2010,enexis,0,44.725,237.196
ANDEL,2011,enexis,0.173913,43.5652,262.397
ANDEL,2012,enexis,2.29167,43.6042,270.3
ANDEL,2013,enexis,4.10417,44.0625,265.409
ANDEL,2014,enexis,7.61224,37.4898,268.561
ANDEL,2015,enexis,11.5918,36.8776,262.403
ANDEL,2016,enexis,16.34,37.8,253.216
ANDEL,2017,enexis,21.0588,38.5098,249.051
ANDEL,2018,enexis,23.7204,38.8039,268.354
ANDEL,2019,enexis,28.4651,39.3439,268.844
ANDELST,2010,liander,0,39.3772,289.367
ANDELST,2011,liander,0,46.8145,292.452
ANDELST,2012,liander,0,46.2845,294.122
ANDELST,2013,liander,2.49977,47.8193,290.326
ANDELST,2014,liander,5.23698,48.307,291.272
ANDELST,2015,liander,8.79605,48.3177,282.957
ANDELST,2016,liander,14.7351,53.7642,286.422
ANDELST,2017,liander,20.6756,57.0612,281.908
ANDELST,2018,liander,23.6865,58.4526,285.488
ANDELST,2019,liander,27.8147,59.6088,279.204
ANDEREN,2010,enexis,0,35.1667,38.737
ANDEREN,2011,enexis,0,35.3333,39.418
ANDEREN,2012,enexis,1,34.6667,35.439
ANDEREN,2013,enexis,6.33333,36.6667,35.524
ANDEREN,2014,enexis,9.83333,37.8333,35.689
ANDEREN,2015,enexis,15,38.1667,33.404
ANDEREN,2016,enexis,18,38.1667,33.95
ANDEREN,2017,enexis,18.6667,39,33.383
ANDEREN,2018,enexis,23.935,42.2325,48.3726
ANDEREN,2019,enexis,27.78,44.94,47.2415
ANDIJK,2010,liander,0.0721898,40.2397,795.636
ANDIJK,2011,liander,0.0721898,44.325,797.503
ANDIJK,2012,liander,0.179568,44.0608,804.964
ANDIJK,2013,liander,2.39415,45.1265,826.482
ANDIJK,2014,liander,4.94565,44.9714,784.333
ANDIJK,2015,liander,8.7377,46.3901,744.445
ANDIJK,2016,liander,16.4452,53.2856,740.205
ANDIJK,2017,liander,20.8903,55.5186,738.388
ANDIJK,2018,liander,35.7184,62.6771,725.253
ANDIJK,2019,liander,69.3446,79.8459,705.714
ANE,2010,enexis,0,38.4286,53.736
ANE,2011,enexis,0,35.7143,51.986
ANE,2012,enexis,0.666667,35.5,49.582
ANE,2013,enexis,5,37.8571,58.036
ANE,2014,enexis,10.4286,40.7143,56.457
ANE,2015,enexis,15.1429,39.1429,55.964
ANE,2016,enexis,17.2857,38.5714,57.861
ANE,2017,enexis,84.8571,45.4286,57.058
ANE,2018,enexis,84.9346,46.7908,111.613
ANE,2019,enexis,84.2238,46.1377,113.441
ANERVEEN,2010,enexis,0,43,8.051
ANERVEEN,2011,enexis,0,43,7.753
ANERVEEN,2012,enexis,0,44,8.302
ANERVEEN,2013,enexis,2,44,8.574
ANERVEEN,2014,enexis,6,45,8.854
ANERVEEN,2015,enexis,8,44,8.373
ANERVEEN,2016,enexis,8,45,8.55
ANERVEEN,2017,enexis,81,49,8.443
ANERVEEN,2018,enexis,81.62,48.4875,32.5752
ANERVEEN,2019,enexis,84.12,49.23,34.7052
ANEVELDE,2010,enexis,0,49,24.41
ANEVELDE,2011,enexis,0,46,26.895
ANEVELDE,2012,enexis,0,47,28.21
ANEVELDE,2013,enexis,11,47,25.441
ANEVELDE,2014,enexis,21,47,24.242
ANEVELDE,2015,enexis,21,48,22.487
ANEVELDE,2016,enexis,33,48,20.132
ANEVELDE,2017,enexis,94,48,19.051
ANGEREN,2010,liander,0,38.9382,339.12
ANGEREN,2011,liander,0,44.6822,347.559
ANGEREN,2012,liander,0.276207,44.4403,347.568
