city,years,companies,predict_label
AMSTERDAM-DUIVENDRECHT,2016,liander,3
AMSTERDAM-DUIVENDRECHT,2017,liander,2
AMSTERDAM-DUIVENDRECHT,2018,liander,2
AMSTERDAM-DUIVENDRECHT,2019,liander,3
ANDEL,2012,enexis,1
ANDEL,2013,enexis,1
ANDEL,2014,enexis,1
ANDEL,2015,enexis,1
ANDEL,2016,enexis,1
ANDEL,2017,enexis,1
ANDEL,2018,enexis,1
ANDEL,2019,enexis,1
ANDELST,2010,liander,1
ANDELST,2011,liander,1
ANDELST,2012,liander,1
ANDELST,2013,liander,1
ANDELST,2014,liander,1
ANDELST,2015,liander,1
ANDELST,2016,liander,1
ANDELST,2017,liander,1
ANDELST,2018,liander,1
ANDELST,2019,liander,1
ANDEREN,2010,enexis,1
ANDEREN,2011,enexis,1
ANDEREN,2012,enexis,2
ANDEREN,2013,enexis,1
ANDEREN,2014,enexis,1
ANDEREN,2015,enexis,1
ANDEREN,2016,enexis,1
ANDEREN,2017,enexis,2
ANDEREN,2018,enexis,1
ANDEREN,2019,enexis,1
ANDIJK,2010,liander,1
ANDIJK,2011,liander,1
ANDIJK,2012,liander,1
ANDIJK,2013,liander,1
ANDIJK,2014,liander,1
ANDIJK,2015,liander,1
ANDIJK,2016,liander,1
ANDIJK,2017,liander,1
ANDIJK,2018,liander,1
ANDIJK,2019,liander,1
ANGEREN,2010,liander,1
ANGEREN,2011,liander,1
ANGEREN,2012,liander,1
ANGEREN,2013,liander,1
ANGEREN,2014,liander,1
ANGEREN,2015,liander,1
ANGEREN,2016,liander,1
ANGEREN,2017,liander,1
ANGEREN,2018,liander,1
ANGEREN,2019,liander,1
ANGERLO,2010,liander,1
ANGERLO,2011,liander,1
ANGERLO,2012,liander,1
ANGERLO,2013,liander,1
ANGERLO,2014,liander,1
ANGERLO,2015,liander,1
ANGERLO,2016,liander,1
ANGERLO,2017,liander,1
ANGERLO,2018,liander,1
ANGERLO,2019,liander,1
ANJUM,2010,stedin,1
ANJUM,2011,stedin,1
ANJUM,2012,stedin,1
ANJUM,2013,stedin,1
ANJUM,2014,stedin,1
ANJUM,2015,stedin,1
ANJUM,2016,stedin,1
ANJUM,2017,stedin,1
ANJUM,2018,stedin,1
ANJUM,2019,stedin,1
ANKEVEEN,2010,liander,1
ANKEVEEN,2011,liander,1
ANKEVEEN,2012,liander,1
ANKEVEEN,2013,liander,1
ANKEVEEN,2014,liander,1
ANKEVEEN,2015,liander,1
ANKEVEEN,2016,liander,1
ANKEVEEN,2017,liander,1
ANKEVEEN,2018,liander,1
ANKEVEEN,2019,liander,1
ANLOO,2010,enexis,1
ANLOO,2011,enexis,1
ANLOO,2012,enexis,1
ANLOO,2013,enexis,1
ANLOO,2014,enexis,1
ANLOO,2015,enexis,1
ANLOO,2016,enexis,1
ANLOO,2017,enexis,1
ANLOO,2018,enexis,1
ANLOO,2019,enexis,1
ANNA PAULOWNA,2010,liander,1
ANNA PAULOWNA,2011,liander,1
ANNA PAULOWNA,2012,liander,1
ANNA PAULOWNA,2013,liander,1
ANNA PAULOWNA,2014,liander,1
ANNA PAULOWNA,2015,liander,1
ANNA PAULOWNA,2016,liander,1
ANNA PAULOWNA,2017,liander,1
ANNA PAULOWNA,2018,liander,1
ANNA PAULOWNA,2019,liander,1
ANNEN,2010,enexis,1
ANNEN,2011,enexis,1
ANNEN,2012,enexis,1
ANNEN,2013,enexis,1
ANNEN,2014,enexis,1
ANNEN,2015,enexis,1
ANNEN,2016,enexis,1
ANNEN,2017,enexis,1
ANNEN,2018,enexis,1
ANNEN,2019,enexis,1
ANNERVEENSCHEKANAAL,2010,enexis,1
ANNERVEENSCHEKANAAL,2011,enexis,1
ANNERVEENSCHEKANAAL,2012,enexis,1
ANNERVEENSCHEKANAAL,2013,enexis,1
ANNERVEENSCHEKANAAL,2014,enexis,1
ANNERVEENSCHEKANAAL,2015,enexis,1
ANNERVEENSCHEKANAAL,2016,enexis,1
ANNERVEENSCHEKANAAL,2017,enexis,1
ANNERVEENSCHEKANAAL,2018,enexis,1
ANNERVEENSCHEKANAAL,2019,enexis,1
APELDOORN,2010,liander,1
APELDOORN,2011,liander,1
APELDOORN,2012,liander,1
APELDOORN,2013,liander,1
APELDOORN,2014,liander,1
APELDOORN,2015,liander,1
APELDOORN,2016,liander,1
APELDOORN,2017,liander,1
APELDOORN,2018,liander,1
APELDOORN,2019,liander,1
APPELSCHA,2010,enexis,1
APPELSCHA,2011,enexis,1
APPELSCHA,2012,enexis,1
APPELSCHA,2013,enexis,1
APPELSCHA,2014,enexis,1
APPELSCHA,2015,enexis,1
APPELSCHA,2016,liander,1
APPELSCHA,2017,liander,1
APPELSCHA,2018,liander,1
APPELSCHA,2019,liander,1
APPELTERN,2010,liander,1
APPELTERN,2011,liander,1
APPELTERN,2012,liander,1
APPELTERN,2013,liander,1
APPELTERN,2014,liander,1
APPELTERN,2015,liander,1
APPELTERN,2016,liander,1
APPELTERN,2017,liander,1
APPELTERN,2018,liander,1
APPELTERN,2019,liander,1
APPINGEDAM,2010,enexis,1
APPINGEDAM,2011,enexis,1
APPINGEDAM,2012,enexis,1
APPINGEDAM,2013,enexis,1
APPINGEDAM,2014,enexis,1
APPINGEDAM,2015,enexis,1
APPINGEDAM,2016,enexis,1
APPINGEDAM,2017,enexis,1
APPINGEDAM,2018,enexis,1
APPINGEDAM,2019,enexis,1
ARCEN,2010,enexis,1
ARCEN,2011,enexis,1
ARCEN,2012,enexis,1
ARCEN,2013,enexis,1
ARCEN,2014,enexis,1
ARCEN,2015,enexis,1
ARCEN,2016,enexis,1
ARCEN,2017,enexis,1
ARCEN,2018,enexis,1
ARCEN,2019,enexis,1
ARKEL,2010,stedin,1
ARKEL,2011,stedin,1
ARKEL,2012,stedin,1
ARKEL,2013,stedin,1
ARKEL,2014,stedin,1
ARKEL,2015,stedin,1
ARKEL,2016,stedin,1
ARKEL,2017,stedin,1
ARKEL,2018,stedin,1
ARKEL,2019,stedin,1
ARNHEM,2010,liander,1
ARNHEM,2011,liander,1
ARNHEM,2012,liander,1
ARNHEM,2013,liander,1
ARNHEM,2014,liander,1
ARNHEM,2015,liander,1
ARNHEM,2016,liander,1
ARNHEM,2017,liander,1
ARNHEM,2018,liander,1
ARNHEM,2019,liander,1
ARRIEN,2010,enexis,2
ARRIEN,2011,enexis,1
ARRIEN,2012,enexis,1
ARRIEN,2013,enexis,1
ARRIEN,2014,enexis,1
ARRIEN,2015,enexis,1
ARRIEN,2016,enexis,1
ARRIEN,2017,enexis,1
ARRIEN,2018,enexis,1
ARRIEN,2019,enexis,1
ARUM,2010,enexis,1
ARUM,2011,enexis,1
ARUM,2012,enexis,1
ARUM,2013,enexis,1
ARUM,2014,enexis,1
ARUM,2015,enexis,1
ARUM,2016,liander,1
ARUM,2017,liander,1
ARUM,2018,liander,1
ARUM,2019,liander,1
ASCH,2010,liander,1
ASCH,2011,liander,1
ASCH,2012,liander,1
ASCH,2013,liander,1
ASCH,2014,liander,1
ASCH,2015,liander,1
ASCH,2016,liander,1
ASCH,2017,liander,1
ASCH,2018,liander,1
ASCH,2019,liander,1
ASPEREN,2010,stedin,1
ASPEREN,2011,stedin,1
ASPEREN,2012,stedin,1
ASPEREN,2013,stedin,1
ASPEREN,2014,stedin,1
ASPEREN,2015,stedin,1
ASPEREN,2016,stedin,1
ASPEREN,2017,stedin,1
ASPEREN,2018,stedin,1
ASPEREN,2019,stedin,1
ASSEN,2010,enexis,1
ASSEN,2011,enexis,1
ASSEN,2012,enexis,1
ASSEN,2013,enexis,1
ASSEN,2014,enexis,1
ASSEN,2015,enexis,1
ASSEN,2016,enexis,1
ASSEN,2017,enexis,1
ASSEN,2018,enexis,1
ASSEN,2019,enexis,1
ASSENDELFT,2010,liander,1
ASSENDELFT,2010,stedin,3
ASSENDELFT,2011,liander,1
ASSENDELFT,2011,stedin,3
ASSENDELFT,2012,liander,1
ASSENDELFT,2012,stedin,1
ASSENDELFT,2013,liander,1
ASSENDELFT,2013,stedin,1
ASSENDELFT,2014,liander,1
ASSENDELFT,2014,stedin,1
ASSENDELFT,2015,liander,1
ASSENDELFT,2015,stedin,5
ASSENDELFT,2016,liander,1
ASSENDELFT,2016,stedin,4
ASSENDELFT,2017,liander,1
ASSENDELFT,2017,stedin,3
ASSENDELFT,2018,liander,1
ASSENDELFT,2018,stedin,5
ASSENDELFT,2019,liander,1
ASSENDELFT,2019,stedin,3
ASTEN,2017,enexis,1
ASTEN,2018,enexis,1
ASTEN,2019,enexis,1
AUGSBUURT,2010,stedin,1
AUGSBUURT,2011,stedin,1
AUGSBUURT,2012,stedin,1
AUGSBUURT,2013,stedin,1
AUGSBUURT,2014,stedin,1
AUGSBUURT,2015,stedin,5
AUGSBUURT,2016,stedin,1
AUGSBUURT,2017,stedin,1
AUGSBUURT,2018,stedin,5
AUGSBUURT,2019,stedin,5
AUGUSTINUSGA,2010,stedin,1
AUGUSTINUSGA,2011,stedin,1
AUGUSTINUSGA,2012,stedin,1
AUGUSTINUSGA,2013,stedin,1
AUGUSTINUSGA,2014,stedin,1
AUGUSTINUSGA,2015,stedin,1
AUGUSTINUSGA,2016,stedin,1
AUGUSTINUSGA,2017,stedin,1
AUGUSTINUSGA,2018,stedin,1
AUGUSTINUSGA,2019,stedin,1
AUSTERLITZ,2010,stedin,1
AUSTERLITZ,2011,stedin,1
AUSTERLITZ,2012,stedin,1
AUSTERLITZ,2013,stedin,1
AUSTERLITZ,2014,stedin,1
AUSTERLITZ,2015,stedin,1
AUSTERLITZ,2016,stedin,1
AUSTERLITZ,2017,stedin,1
AUSTERLITZ,2018,stedin,1
AUSTERLITZ,2019,stedin,1
AVENHORN,2010,liander,1
AVENHORN,2011,liander,1
AVENHORN,2012,liander,1
AVENHORN,2013,liander,1
AVENHORN,2014,liander,1
AVENHORN,2015,liander,1
AVENHORN,2016,liander,1
AVENHORN,2017,liander,1
AVENHORN,2018,liander,1
AVENHORN,2019,liander,1
AZEWIJN,2010,liander,1
AZEWIJN,2011,liander,1
AZEWIJN,2012,liander,1
AZEWIJN,2013,liander,1
AZEWIJN,2014,liander,1
AZEWIJN,2015,liander,1
AZEWIJN,2016,liander,1
AZEWIJN,2017,liander,1
AZEWIJN,2018,liander,2
AZEWIJN,2019,liander,1
BAAIDUINEN,2010,enexis,1
BAAIDUINEN,2011,enexis,2
BAAIDUINEN,2012,enexis,1
BAAIDUINEN,2013,enexis,1
BAAIDUINEN,2014,enexis,1
BAAIDUINEN,2015,enexis,1
BAAIDUINEN,2016,liander,3
BAAIDUINEN,2017,liander,2
BAAIDUINEN,2018,liander,2
BAAIDUINEN,2019,liander,3
BAAIUM,2010,enexis,1
BAAIUM,2011,enexis,1
BAAIUM,2012,enexis,1
BAAIUM,2013,enexis,1
BAAIUM,2014,enexis,1
BAAIUM,2015,enexis,1
BAAIUM,2016,liander,1
BAAIUM,2017,liander,1
BAAIUM,2018,liander,1
BAAIUM,2019,liander,1
BAAK,2010,liander,1
BAAK,2011,liander,1
BAAK,2012,liander,1
BAAK,2013,liander,1
BAAK,2014,liander,1
BAAK,2015,liander,1
BAAK,2016,liander,1
BAAK,2017,liander,1
BAAK,2018,liander,1
BAAK,2019,liander,1
BAAMBRUGGE,2010,stedin,1
BAAMBRUGGE,2011,stedin,1
BAAMBRUGGE,2012,stedin,1
BAAMBRUGGE,2013,stedin,1
BAAMBRUGGE,2014,stedin,1
BAAMBRUGGE,2015,stedin,1
BAAMBRUGGE,2016,stedin,1
BAAMBRUGGE,2017,stedin,1
BAAMBRUGGE,2018,stedin,1
BAAMBRUGGE,2019,stedin,1
BAARD,2013,enexis,1
BAARD,2014,enexis,1
BAARD,2015,enexis,1
BAARD,2016,liander,3
BAARD,2017,liander,1
BAARD,2018,liander,1
BAARD,2019,liander,2
BAARLE-NASSAU,2012,enexis,1
BAARLE-NASSAU,2013,enexis,1
BAARLE-NASSAU,2014,enexis,1
BAARLE-NASSAU,2015,enexis,1
BAARLE-NASSAU,2016,enexis,1
BAARLE-NASSAU,2017,enexis,1
BAARLE-NASSAU,2018,enexis,1
BAARLE-NASSAU,2019,enexis,1
BAARLO LB,2010,enexis,1
BAARLO LB,2011,enexis,1
BAARLO LB,2012,enexis,1
BAARLO LB,2013,enexis,1
BAARLO LB,2014,enexis,1
BAARLO LB,2015,enexis,1
BAARLO LB,2016,enexis,1
BAARLO LB,2017,enexis,1
BAARLO LB,2018,enexis,1
BAARLO LB,2019,enexis,1
BAARN,2010,stedin,1
BAARN,2011,stedin,1
BAARN,2012,stedin,1
BAARN,2013,stedin,1
BAARN,2014,stedin,1
BAARN,2015,stedin,1
BAARN,2016,stedin,1
BAARN,2017,stedin,1
BAARN,2018,stedin,1
BAARN,2019,stedin,1
BABBERICH,2010,liander,1
BABBERICH,2011,liander,1
BABBERICH,2012,liander,1
BABBERICH,2013,liander,1
BABBERICH,2014,liander,1
BABBERICH,2015,liander,1
BABBERICH,2016,liander,1
BABBERICH,2017,liander,1
BABBERICH,2018,liander,1
BABBERICH,2019,liander,1
BABYLONIENBROEK,2012,enexis,1
BABYLONIENBROEK,2013,enexis,1
BABYLONIENBROEK,2014,enexis,1
BABYLONIENBROEK,2015,enexis,1
BABYLONIENBROEK,2016,enexis,1
BABYLONIENBROEK,2017,enexis,1
BABYLONIENBROEK,2018,enexis,2
BABYLONIENBROEK,2019,enexis,1
BAD NIEUWESCHANS,2010,enexis,1
BAD NIEUWESCHANS,2011,enexis,1
BAD NIEUWESCHANS,2012,enexis,1
BAD NIEUWESCHANS,2013,enexis,1
BAD NIEUWESCHANS,2014,enexis,1
BAD NIEUWESCHANS,2015,enexis,1
BAD NIEUWESCHANS,2016,enexis,1
BAD NIEUWESCHANS,2017,enexis,1
BAD NIEUWESCHANS,2018,enexis,1
BAD NIEUWESCHANS,2019,enexis,1
BADHOEVEDORP,2010,liander,1
BADHOEVEDORP,2011,liander,1
BADHOEVEDORP,2012,liander,1
BADHOEVEDORP,2013,liander,1
BADHOEVEDORP,2014,liander,1
BADHOEVEDORP,2015,liander,1
BADHOEVEDORP,2016,liander,1
BADHOEVEDORP,2017,liander,1
BADHOEVEDORP,2018,liander,1
BADHOEVEDORP,2019,liander,1
BAEXEM,2010,enexis,1
BAEXEM,2011,enexis,1
BAEXEM,2012,enexis,1
BAEXEM,2013,enexis,1
BAEXEM,2014,enexis,1
BAEXEM,2015,enexis,1
BAEXEM,2016,enexis,1
BAEXEM,2017,enexis,1
BAEXEM,2018,enexis,1
BAEXEM,2019,enexis,1
BAFLO,2010,enexis,1
BAFLO,2011,enexis,1
BAFLO,2012,enexis,1
BAFLO,2013,enexis,1
BAFLO,2014,enexis,1
BAFLO,2015,enexis,1
BAFLO,2016,enexis,1
BAFLO,2017,enexis,1
BAFLO,2018,enexis,1
BAFLO,2019,enexis,1
BAKEL,2017,enexis,1
BAKEL,2018,enexis,1
BAKEL,2019,enexis,1
BAKHUIZEN,2010,enexis,1
BAKHUIZEN,2011,enexis,1
BAKHUIZEN,2012,enexis,1
BAKHUIZEN,2013,enexis,1
BAKHUIZEN,2014,enexis,1
BAKHUIZEN,2015,enexis,1
BAKHUIZEN,2016,liander,1
BAKHUIZEN,2017,liander,1
BAKHUIZEN,2018,liander,1
BAKHUIZEN,2019,liander,1
BAKKEVEEN,2010,enexis,1
BAKKEVEEN,2011,enexis,1
BAKKEVEEN,2012,enexis,1
BAKKEVEEN,2013,enexis,1
BAKKEVEEN,2014,enexis,1
BAKKEVEEN,2015,enexis,1
BAKKEVEEN,2016,liander,1
BAKKEVEEN,2017,liander,1
BAKKEVEEN,2018,liander,1
BAKKEVEEN,2019,liander,1
BALGOIJ,2010,liander,1
BALGOIJ,2011,liander,1
BALGOIJ,2012,liander,1
BALGOIJ,2013,liander,1
BALGOIJ,2014,liander,1
BALGOIJ,2015,liander,1
BALGOIJ,2016,liander,1
BALGOIJ,2017,liander,1
BALGOIJ,2018,liander,1
BALGOIJ,2019,liander,1
BALINGE,2010,enexis,1
BALINGE,2011,enexis,1
BALINGE,2012,enexis,1
BALINGE,2013,enexis,1
BALINGE,2014,enexis,1
BALINGE,2015,enexis,1
BALINGE,2016,enexis,1
BALINGE,2017,enexis,1
BALINGE,2018,enexis,1
BALINGE,2019,enexis,1
BALK,2010,enexis,1
BALK,2011,enexis,1
BALK,2012,enexis,1
BALK,2013,enexis,1
BALK,2014,enexis,1
BALK,2015,enexis,1
BALK,2016,liander,1
BALK,2017,liander,1
BALK,2018,liander,1
BALK,2019,liander,1
BALLOO,2010,enexis,2
BALLOO,2011,enexis,2
BALLOO,2012,enexis,1
BALLOO,2013,enexis,1
BALLOO,2014,enexis,1
BALLOO,2015,enexis,1
BALLOO,2016,enexis,1
BALLOO,2017,enexis,1
BALLOO,2018,enexis,1
BALLOO,2019,enexis,1
BALLUM,2010,stedin,1
BALLUM,2011,stedin,1
BALLUM,2012,stedin,1
BALLUM,2013,stedin,1
BALLUM,2014,stedin,1
BALLUM,2015,stedin,1
BALLUM,2016,stedin,1
BALLUM,2017,stedin,1
BALLUM,2018,stedin,1
BALLUM,2019,stedin,1
BANEHEIDE,2018,enexis,1
BANEHEIDE,2019,enexis,1
BANHOLT,2010,enexis,1
BANHOLT,2011,enexis,1
BANHOLT,2012,enexis,1
BANHOLT,2013,enexis,1
BANHOLT,2014,enexis,1
BANHOLT,2015,enexis,1
BANHOLT,2016,enexis,1
BANHOLT,2017,enexis,1
BANHOLT,2018,enexis,1
BANHOLT,2019,enexis,1
BANT,2010,enexis,1
BANT,2011,enexis,1
BANT,2012,enexis,1
BANT,2013,enexis,1
BANT,2014,enexis,1
BANT,2015,enexis,1
BANT,2016,liander,1
BANT,2017,liander,1
BANT,2018,liander,1
BANT,2019,liander,1
BANTEGA,2010,enexis,1
BANTEGA,2011,enexis,1
BANTEGA,2012,enexis,1
BANTEGA,2013,enexis,1
BANTEGA,2014,enexis,1
BANTEGA,2015,enexis,1
BANTEGA,2016,liander,1
BANTEGA,2017,liander,1
BANTEGA,2018,liander,1
BANTEGA,2019,liander,1
BARCHEM,2010,liander,1
BARCHEM,2011,liander,1
BARCHEM,2012,liander,1
BARCHEM,2013,liander,1
BARCHEM,2014,liander,1
BARCHEM,2015,liander,1
BARCHEM,2016,liander,1
BARCHEM,2017,liander,1
BARCHEM,2018,liander,1
BARCHEM,2019,liander,1
BARENDRECHT,2010,stedin,1
BARENDRECHT,2011,stedin,1
BARENDRECHT,2012,stedin,1
BARENDRECHT,2013,stedin,1
BARENDRECHT,2014,stedin,1
BARENDRECHT,2015,stedin,1
BARENDRECHT,2016,stedin,1
BARENDRECHT,2017,stedin,1
BARENDRECHT,2018,stedin,1
BARENDRECHT,2019,stedin,1
BARGER-COMPASCUUM,2010,enexis,1
BARGER-COMPASCUUM,2011,enexis,1
BARGER-COMPASCUUM,2012,enexis,1
BARGER-COMPASCUUM,2013,enexis,1
BARGER-COMPASCUUM,2014,enexis,1
BARGER-COMPASCUUM,2015,enexis,1
BARGER-COMPASCUUM,2016,enexis,1
BARGER-COMPASCUUM,2017,enexis,1
BARGER-COMPASCUUM,2018,enexis,1
BARGER-COMPASCUUM,2019,enexis,1
BARNEVELD,2010,liander,1
BARNEVELD,2011,liander,1
BARNEVELD,2012,liander,1
BARNEVELD,2013,liander,1
BARNEVELD,2014,liander,1
BARNEVELD,2015,liander,1
BARNEVELD,2016,liander,1
BARNEVELD,2017,liander,1
BARNEVELD,2018,liander,1
BARNEVELD,2019,liander,1
BARSINGERHORN,2010,liander,1
BARSINGERHORN,2011,liander,1
BARSINGERHORN,2012,liander,1
BARSINGERHORN,2013,liander,1
BARSINGERHORN,2014,liander,1
BARSINGERHORN,2015,liander,1
BARSINGERHORN,2016,liander,1
BARSINGERHORN,2017,liander,1
BARSINGERHORN,2018,liander,1
BARSINGERHORN,2019,liander,1
BATENBURG,2010,liander,1
BATENBURG,2011,liander,1
BATENBURG,2012,liander,1
BATENBURG,2013,liander,1
BATENBURG,2014,liander,1
BATENBURG,2015,liander,1
BATENBURG,2016,liander,1
BATENBURG,2017,liander,1
BATENBURG,2018,liander,1
BATENBURG,2019,liander,1
BATHMEN,2010,enexis,1
BATHMEN,2011,enexis,1
BATHMEN,2012,enexis,1
BATHMEN,2013,enexis,1
BATHMEN,2014,enexis,1
BATHMEN,2015,enexis,1
BATHMEN,2016,enexis,1
BATHMEN,2017,enexis,1
BATHMEN,2018,enexis,1
BATHMEN,2019,enexis,1
BAVEL,2010,enexis,1
BAVEL,2011,enexis,1
BAVEL,2012,enexis,1
BAVEL,2013,enexis,1
BAVEL,2014,enexis,1
BAVEL,2015,enexis,1
BAVEL,2016,enexis,1
BAVEL,2017,enexis,1
BAVEL,2018,enexis,1
BAVEL,2019,enexis,1
BAVEL AC,2018,enexis,1
BAVEL AC,2019,enexis,1
BEARS FR,2010,enexis,1
BEARS FR,2011,enexis,1
BEARS FR,2012,enexis,1
BEARS FR,2013,enexis,1
BEARS FR,2014,enexis,1
BEARS FR,2015,enexis,2
BEARS FR,2016,liander,1
BEARS FR,2017,liander,1
BEARS FR,2018,liander,1
BEARS FR,2019,liander,1
BEDUM,2010,enexis,1
BEDUM,2011,enexis,1
BEDUM,2012,enexis,1
BEDUM,2013,enexis,1
BEDUM,2014,enexis,1
BEDUM,2015,enexis,1
BEDUM,2016,enexis,1
BEDUM,2017,enexis,1
BEDUM,2018,enexis,1
BEDUM,2019,enexis,1
BEEGDEN,2010,enexis,1
BEEGDEN,2011,enexis,1
BEEGDEN,2012,enexis,1
BEEGDEN,2013,enexis,1
BEEGDEN,2014,enexis,1
BEEGDEN,2015,enexis,1
BEEGDEN,2016,enexis,1
BEEGDEN,2017,enexis,1
BEEGDEN,2018,enexis,1
BEEGDEN,2019,enexis,1
BEEK EN DONK,2017,enexis,1
BEEK EN DONK,2018,enexis,1
BEEK EN DONK,2019,enexis,1
BEEK GEM MONTFERLAND,2010,liander,1
BEEK GEM MONTFERLAND,2011,liander,1
BEEK GEM MONTFERLAND,2012,liander,1
BEEK GEM MONTFERLAND,2013,liander,1
BEEK GEM MONTFERLAND,2014,liander,1
BEEK GEM MONTFERLAND,2015,liander,1
BEEK GEM MONTFERLAND,2016,liander,1
BEEK GEM MONTFERLAND,2017,liander,1
BEEK GEM MONTFERLAND,2018,liander,1
BEEK GEM MONTFERLAND,2019,liander,1
BEEK GLD,2015,liander,1
BEEK GLD,2016,liander,1
BEEK LB,2010,enexis,1
BEEK LB,2011,enexis,1
BEEK LB,2012,enexis,1
BEEK LB,2013,enexis,1
BEEK LB,2014,enexis,1
BEEK LB,2015,enexis,1
BEEK LB,2016,enexis,1
BEEK LB,2017,enexis,1
BEEK LB,2018,enexis,1
BEEK LB,2019,enexis,1
BEEK-UBBERGEN,2010,liander,1
BEEK-UBBERGEN,2011,liander,1
BEEK-UBBERGEN,2012,liander,1
BEEK-UBBERGEN,2013,liander,1
BEEK-UBBERGEN,2014,liander,1
BEEK-UBBERGEN,2015,liander,1
BEEK-UBBERGEN,2016,liander,1
BEEK-UBBERGEN,2017,liander,1
BEEK-UBBERGEN,2018,liander,1
BEEK-UBBERGEN,2019,liander,1
BEEKBERGEN,2010,liander,1
BEEKBERGEN,2011,liander,1
BEEKBERGEN,2012,liander,1
BEEKBERGEN,2013,liander,1
BEEKBERGEN,2014,liander,1
BEEKBERGEN,2015,liander,1
BEEKBERGEN,2016,liander,1
BEEKBERGEN,2017,liander,1
BEEKBERGEN,2018,liander,1
BEEKBERGEN,2019,liander,1
BEEMTE BROEKLAND,2010,liander,1
BEEMTE BROEKLAND,2011,liander,2
BEEMTE BROEKLAND,2012,liander,1
BEEMTE BROEKLAND,2013,liander,1
BEEMTE BROEKLAND,2014,liander,1
BEEMTE BROEKLAND,2015,liander,2
BEEMTE BROEKLAND,2016,liander,1
BEEMTE BROEKLAND,2017,liander,1
BEEMTE BROEKLAND,2018,liander,2
BEEMTE BROEKLAND,2019,liander,2
BEERS NB,2017,enexis,1
BEERS NB,2018,enexis,1
BEERS NB,2019,enexis,1
BEERTA,2010,enexis,1
BEERTA,2011,enexis,1
BEERTA,2012,enexis,1
BEERTA,2013,enexis,1
BEERTA,2014,enexis,1
BEERTA,2015,enexis,1
BEERTA,2016,enexis,1
BEERTA,2017,enexis,1
BEERTA,2018,enexis,1
BEERTA,2019,enexis,1
BEERZE,2010,enexis,1
BEERZE,2011,enexis,1
BEERZE,2012,enexis,2
BEERZE,2013,enexis,2
BEERZE,2014,enexis,1
BEERZE,2015,enexis,1
BEERZE,2016,enexis,1
BEERZE,2017,enexis,1
BEERZE,2018,enexis,1
BEERZE,2019,enexis,1
BEERZERVELD,2010,enexis,1
BEERZERVELD,2011,enexis,1
BEERZERVELD,2012,enexis,1
BEERZERVELD,2013,enexis,1
BEERZERVELD,2014,enexis,1
BEERZERVELD,2015,enexis,1
BEERZERVELD,2016,enexis,1
BEERZERVELD,2017,enexis,1
BEERZERVELD,2018,enexis,1
BEERZERVELD,2019,enexis,1
BEESD,2010,liander,1
BEESD,2011,liander,1
BEESD,2012,liander,1
BEESD,2013,liander,1
BEESD,2014,liander,1
BEESD,2015,liander,1
BEESD,2016,liander,1
BEESD,2017,liander,1
BEESD,2018,liander,1
BEESD,2019,liander,1
BEESEL,2010,enexis,1
BEESEL,2011,enexis,1
BEESEL,2012,enexis,1
BEESEL,2013,enexis,1
BEESEL,2014,enexis,1
BEESEL,2015,enexis,1
BEESEL,2016,enexis,1
BEESEL,2017,enexis,1
BEESEL,2018,enexis,1
BEESEL,2019,enexis,1
BEETS NH,2010,liander,1
BEETS NH,2011,liander,1
BEETS NH,2012,liander,1
BEETS NH,2013,liander,2
BEETS NH,2014,liander,1
BEETS NH,2015,liander,2
BEETS NH,2016,liander,1
BEETS NH,2017,liander,2
BEETS NH,2018,liander,1
BEETS NH,2019,liander,2
BEETSTERZWAAG,2010,enexis,1
BEETSTERZWAAG,2011,enexis,1
BEETSTERZWAAG,2012,enexis,1
BEETSTERZWAAG,2013,enexis,1
BEETSTERZWAAG,2014,enexis,1
BEETSTERZWAAG,2015,enexis,1
BEETSTERZWAAG,2016,liander,1
BEETSTERZWAAG,2017,liander,1
BEETSTERZWAAG,2018,liander,1
BEETSTERZWAAG,2019,liander,1
BEILEN,2010,enexis,1
BEILEN,2011,enexis,1
BEILEN,2012,enexis,1
BEILEN,2013,enexis,1
BEILEN,2014,enexis,1
BEILEN,2015,enexis,1
BEILEN,2016,enexis,1
BEILEN,2017,enexis,1
BEILEN,2018,enexis,1
BEILEN,2019,enexis,1
BEINSDORP,2011,liander,1
BEINSDORP,2012,liander,1
BEINSDORP,2013,liander,1
BEINSDORP,2014,liander,1
BEINSDORP,2015,liander,1
BEINSDORP,2016,liander,1
BEINSDORP,2017,liander,1
BEINSDORP,2018,liander,1
BEINSDORP,2019,liander,1
BELFELD,2010,enexis,1
BELFELD,2011,enexis,1
BELFELD,2012,enexis,1
BELFELD,2013,enexis,1
BELFELD,2014,enexis,1
BELFELD,2015,enexis,1
BELFELD,2016,enexis,1
BELFELD,2017,enexis,1
BELFELD,2018,enexis,1
BELFELD,2019,enexis,1
BELLINGWOLDE,2010,enexis,1
BELLINGWOLDE,2011,enexis,1
BELLINGWOLDE,2012,enexis,1
BELLINGWOLDE,2013,enexis,1
BELLINGWOLDE,2014,enexis,1
BELLINGWOLDE,2015,enexis,1
BELLINGWOLDE,2016,enexis,1
BELLINGWOLDE,2017,enexis,1
BELLINGWOLDE,2018,enexis,1
BELLINGWOLDE,2019,enexis,1
BELTRUM,2010,liander,1
BELTRUM,2011,liander,1
BELTRUM,2012,liander,1
BELTRUM,2013,liander,1
BELTRUM,2014,liander,1
BELTRUM,2015,liander,1
BELTRUM,2016,liander,1
